cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.filtered_gx [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.filtered_gy [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.pitch_vel_kalman [deg/s],att.roll [deg],att.roll_vel_kalman [deg/s],att.yaw [deg],att.magx [deg],att.magy [deg],att.magz [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],targetPitchVel [deg/s],targetRollVel [deg/s],adj_pitch,adj_roll,adj_yaw,adj_h
5663,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.495682,0.595367,0.492617,0.616334,0.000000,0.000000,0.000000,0,946686776.413238,-2.572059,-1.557338,-9.978993,-10.570391,-5.031268,0.002797,-1.160008,2.621168,-0.045204,-6.119572,0.097752,1.472880,-7.868711,5.232288,1.731965,0.309436,15.980013,-61.000000,97.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.573742,-0.346393,0.004475,0.006008,-0.055850,0.000000
5664,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.496734,0.593671,0.491650,0.617945,0.000000,0.000000,0.000000,0,946686776.418243,-0.885965,0.435318,-9.519150,-26.928312,-3.781611,0.002592,-17.517929,1.355779,-0.045657,-6.485794,0.097752,1.472880,-7.850771,4.983242,1.718428,0.042869,15.947551,-62.000000,94.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.570154,-0.343686,0.004798,0.007340,-0.055808,0.000000
5665,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.496969,0.598035,0.491536,0.613460,0.000000,0.000000,0.000000,0,946686776.423156,-0.042919,-0.177807,-9.365869,8.473160,-1.834244,0.002990,0.365917,1.819831,-0.046869,-0.321055,0.097752,1.472880,-7.813405,4.781961,1.700555,-0.080332,15.945973,-62.000000,94.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.562681,-0.340111,0.002498,0.005215,-0.055747,0.000000
5666,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.495828,0.601156,0.492766,0.610250,0.000000,0.000000,0.000000,0,946686776.428100,-2.342137,-1.940541,-10.208916,16.407972,-3.811476,0.004836,32.593462,2.256194,-0.046125,3.341166,0.097752,1.472880,-7.818320,4.619128,1.640291,-0.326805,15.962492,-58.000000,96.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.563664,-0.328058,0.001508,0.003039,-0.055703,0.000000
5667,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498508,0.606184,0.490187,0.605122,0.000000,0.000000,0.000000,0,946686776.433135,-2.188856,-0.714291,-9.672431,-30.041201,-5.808154,0.005641,-6.348155,3.810370,-0.045378,-10.025940,0.097752,1.472880,-7.815826,4.568186,1.593956,-0.685800,15.912012,-58.000000,96.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.563165,-0.318791,-0.002346,0.001815,-0.055653,0.000000
5668,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499770,0.607650,0.489015,0.603565,0.000000,0.000000,0.000000,0,946686776.438110,-0.042919,0.511959,-9.442510,-7.213355,-3.496191,0.005362,-19.043855,3.106951,-0.046556,-2.884610,0.097752,1.472880,-7.773095,4.477806,1.583292,-0.868937,15.897662,-55.000000,97.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.554619,-0.316658,-0.003710,0.001667,-0.055607,0.000000
5669,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498557,0.603852,0.490386,0.607205,0.000000,0.000000,0.000000,0,946686776.443115,-0.885965,-1.174135,-9.672431,15.065157,-3.304341,0.006622,8.972137,2.232291,-0.046979,-7.462386,0.097752,1.472880,-7.751714,4.335135,1.538590,-1.030129,15.860313,-55.000000,97.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.550343,-0.307718,-0.001204,0.002881,-0.055529,0.000000
5670,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.494733,0.602831,0.494339,0.608097,0.000000,0.000000,0.000000,0,946686776.448120,-2.878622,-1.787260,-10.055634,-1.597949,-4.878664,0.008335,26.611835,1.727462,-0.045760,6.393017,0.097752,1.472880,-7.770040,4.166191,1.475998,-1.284275,15.892310,-63.000000,99.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.554008,-0.295200,0.001218,0.001415,-0.055464,0.000000
5671,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.488803,0.600145,0.500401,0.610652,0.000000,0.000000,0.000000,0,946686776.453277,-1.192528,0.052115,-9.365869,-31.261940,-4.847052,0.008451,-22.889187,0.509455,-0.045897,-12.406384,0.076497,1.474920,-7.763513,3.930994,1.449739,-1.517286,15.828330,-63.000000,99.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.552703,-0.289948,0.005526,-0.000273,-0.055398,0.000000
5672,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.492384,0.603895,0.496960,0.606762,0.000000,0.000000,0.000000,0,946686776.458251,-0.042919,-0.254447,-9.365869,14.943083,-2.413404,0.008895,-3.479415,2.255964,-0.047070,-2.518387,0.076497,1.474920,-7.725094,3.826701,1.427724,-1.576987,15.815804,-59.000000,93.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.545019,-0.285545,0.001861,-0.000427,-0.055328,0.000000
5673,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.494260,0.603776,0.495248,0.606716,0.000000,0.000000,0.000000,0,946686776.463165,-1.805653,-1.557338,-9.978993,4.994049,-3.763950,0.010433,12.573321,1.431004,-0.046719,-8.805200,0.076497,1.474920,-7.725239,3.673006,1.374351,-1.722667,15.772534,-59.000000,93.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.545048,-0.274870,0.000982,0.000488,-0.055246,0.000000
5674,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498867,0.596928,0.490803,0.613402,0.000000,0.000000,0.000000,0,946686776.468139,-2.648700,-1.097494,-9.749072,-31.689199,-8.511494,0.011510,12.329172,0.165083,-0.045631,5.965758,0.076497,1.474920,-7.748256,3.445568,1.308520,-2.167716,15.802208,-64.000000,92.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.549651,-0.261704,0.002103,0.006135,-0.055165,0.000000
5675,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.503426,0.598203,0.486369,0.612002,0.000000,0.000000,0.000000,0,946686776.473144,-0.196200,0.358678,-9.289228,-16.002686,-7.632093,0.011277,-20.386670,1.578221,-0.046660,-10.086977,0.076497,1.474920,-7.716454,3.328484,1.276567,-2.524341,15.751723,-64.000000,92.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.543291,-0.255313,-0.000815,0.007714,-0.055103,0.000000
5676,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.504246,0.595312,0.485747,0.614695,0.000000,0.000000,0.000000,0,946686776.478118,-0.502762,-1.174135,-9.825712,24.098636,-6.726711,0.012442,6.957915,2.122199,-0.047410,-11.796014,0.076497,1.474920,-7.688382,3.254109,1.217191,-2.800961,15.693051,-60.000000,96.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.537676,-0.243438,0.000221,0.009471,-0.055003,0.000000
5677,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.500710,0.597391,0.489475,0.612424,0.000000,0.000000,0.000000,0,946686776.483154,-2.342137,-1.557338,-10.055634,-12.157353,-7.532681,0.013892,6.042360,0.375542,-0.046626,-3.372906,0.076497,1.474920,-7.703566,3.068244,1.147381,-3.112638,15.676065,-60.000000,96.000000,14.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.540713,-0.229476,0.000950,0.006567,-0.054908,0.000000
5678,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.497351,0.599500,0.493058,0.610091,0.000000,0.000000,0.000000,0,946686776.488128,-1.499090,-0.024526,-9.595791,-43.774529,-10.019101,0.013970,1.952880,-0.508133,-0.046504,0.106204,0.076497,1.474920,-7.708018,2.837918,1.096681,-3.563946,15.676592,-54.000000,92.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.541604,-0.219336,0.001575,0.003721,-0.054796,0.000000
5679,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499606,0.599732,0.491014,0.609648,0.000000,0.000000,0.000000,0,946686776.493286,0.263644,-0.024526,-9.442510,5.909604,-8.805466,0.014069,-7.324747,2.133284,-0.047937,-10.941495,0.080746,1.479340,-7.664464,2.797357,1.051285,-3.906745,15.620156,-54.000000,92.000000,16.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.532893,-0.210257,0.000331,0.004627,-0.054690,0.000000
5680,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.502551,0.600495,0.488312,0.608642,0.000000,0.000000,0.000000,0,946686776.498260,-1.499090,-1.710619,-10.285556,19.154637,-8.930368,0.015585,13.183691,2.798208,-0.047838,-13.993347,0.080746,1.479340,-7.652491,2.800376,0.973020,-4.237667,15.550553,-58.000000,98.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.530498,-0.194604,-0.001523,0.005596,-0.054569,0.000000
5681,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.505580,0.595927,0.485559,0.612935,0.000000,0.000000,0.000000,0,946686776.503143,-2.112215,-0.867572,-9.978993,-43.225194,-12.452703,0.016351,-8.179266,0.235030,-0.047221,-4.349498,0.080746,1.479340,-7.664637,2.635234,0.894757,-4.775526,15.529315,-58.000000,98.000000,24.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.532927,-0.178951,-0.000753,0.009257,-0.054431,0.000000
5682,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499376,0.599299,0.492023,0.609301,0.000000,0.000000,0.000000,0,946686776.508148,-0.349481,0.665240,-9.519150,-23.510239,-10.592800,0.015774,-0.244453,-0.301095,-0.048118,0.411390,0.080746,1.479340,-7.645000,2.448345,0.855865,-5.154909,15.531374,-59.000000,93.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.529000,-0.171173,0.000662,0.004339,-0.054300,0.000000
5683,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.494346,0.600297,0.497334,0.608023,0.000000,0.000000,0.000000,0,946686776.513153,-0.272840,-0.790932,-9.825712,28.432265,-7.879387,0.016558,3.112583,1.299499,-0.049061,-17.472457,0.080746,1.479340,-7.616652,2.378126,0.799066,-5.334848,15.443924,-59.000000,93.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.523330,-0.159813,0.002678,0.001184,-0.054160,0.000000
5684,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.489182,0.603684,0.502791,0.604343,0.000000,0.000000,0.000000,0,946686776.518157,-2.265497,-1.787260,-10.515478,6.703085,-6.779017,0.018126,6.530656,0.427051,-0.048397,-12.101199,0.080746,1.479340,-7.629015,2.253035,0.729721,-5.432650,15.383369,-59.000000,95.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.525803,-0.145944,0.003567,-0.003238,-0.054013,0.000000
5685,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.487326,0.608827,0.505000,0.598848,0.000000,0.000000,0.000000,0,946686776.523193,-1.345809,-0.024526,-9.749072,-55.981932,-7.988697,0.018212,-16.419264,-1.043555,-0.048415,-8.805200,0.080746,1.479340,-7.632999,2.041295,0.688199,-5.600617,15.339026,-59.000000,95.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.526600,-0.137640,0.001924,-0.006913,-0.053837,0.000000
5686,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.492229,0.602231,0.500415,0.605125,0.000000,0.000000,0.000000,0,946686776.528167,0.033722,0.435318,-9.519150,-6.725059,-8.812980,0.017858,3.173620,-1.338107,-0.049668,2.669759,0.080746,1.479340,-7.610383,1.826180,0.652668,-5.810658,15.352305,-54.000000,98.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.522077,-0.130534,0.002770,-0.001323,-0.053678,0.000000
5688,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.505817,0.590169,0.487489,0.616525,0.000000,0.000000,0.000000,0,946686776.538299,-2.265497,-1.480697,-10.362197,-27.294534,-12.485018,0.020539,-3.357341,-0.807516,-0.049175,-8.988311,0.072253,1.480700,-7.624478,1.547236,0.483497,-6.476318,15.194492,-63.000000,101.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.524896,-0.096699,0.002007,0.011171,-0.053347,0.000000
5689,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.505207,0.591209,0.488466,0.615117,0.000000,0.000000,0.000000,0,946686776.543182,-0.272840,0.741881,-9.519150,-50.488602,-12.373021,0.019826,-20.020448,-1.963711,-0.050147,-10.941495,0.072253,1.480700,-7.611343,1.323134,0.438782,-6.860932,15.141065,-63.000000,101.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.522269,-0.087756,0.001792,0.010162,-0.053163,0.000000
5690,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.505531,0.595464,0.488512,0.610492,0.000000,0.000000,0.000000,0,946686776.548156,-0.426122,-0.637651,-9.749072,14.576862,-11.906324,0.020374,18.249764,-0.217104,-0.050951,-0.565203,0.072253,1.480700,-7.593615,1.227305,0.367606,-7.192061,15.138254,-59.000000,95.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.518723,-0.073521,-0.000498,0.008012,-0.052978,0.000000
5691,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.505557,0.595019,0.488830,0.610595,0.000000,0.000000,0.000000,0,946686776.553192,-2.035575,-1.940541,-10.515478,12.013307,-13.356268,0.021917,6.896878,0.298579,-0.050452,-20.951568,0.072253,1.480700,-7.603071,1.169259,0.266743,-7.597800,15.032741,-59.000000,95.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.520614,-0.053349,-0.000288,0.008076,-0.052807,0.000000
5692,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.502272,0.600865,0.492525,0.604338,0.000000,0.000000,0.000000,0,946686776.558166,-1.652372,-0.484369,-9.902353,-40.478529,-12.914486,0.022289,-11.719413,-0.109607,-0.050186,-15.214088,0.072253,1.480700,-7.609191,1.088735,0.194553,-7.946466,14.957066,-61.000000,95.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.521838,-0.038911,-0.001568,0.003305,-0.052602,0.000000
5693,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499626,0.602774,0.495575,0.602025,0.000000,0.000000,0.000000,0,946686776.563201,0.340285,0.741881,-9.442510,-29.491866,-11.211570,0.021570,-16.907560,-1.036830,-0.051697,-6.302683,0.072253,1.480700,-7.579373,0.955906,0.155305,-8.159614,14.925333,-61.000000,95.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.515875,-0.031061,-0.001200,0.000826,-0.052400,0.000000
5694,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498141,0.597940,0.497476,0.606443,0.000000,0.000000,0.000000,0,946686776.568176,-1.115887,-1.327416,-10.132275,19.154637,-12.436258,0.022655,24.475539,-0.936535,-0.051925,-5.631275,0.072253,1.480700,-7.578278,0.836271,0.069120,-8.441618,14.897317,-61.000000,93.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.515656,-0.013824,0.001960,0.002292,-0.052192,0.000000
5695,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498937,0.599947,0.497083,0.604033,0.000000,0.000000,0.000000,0,946686776.573333,-2.342137,-1.480697,-10.362197,-4.893948,-12.979774,0.023823,4.089175,0.395525,-0.051144,-21.195717,0.021249,1.481040,-7.593752,0.809640,-0.021658,-8.740880,14.788010,-61.000000,93.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.518750,0.004332,0.000558,0.001485,-0.051990,0.000000
5696,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.495454,0.602147,0.500994,0.601405,0.000000,0.000000,0.000000,0,946686776.578308,-0.732684,0.588599,-9.749072,-33.581346,-10.111361,0.023262,-22.828151,-0.945321,-0.051675,-14.481642,0.021249,1.481040,-7.585828,0.699429,-0.059320,-8.830864,14.715966,-54.000000,84.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.517166,0.011864,0.001200,-0.001571,-0.051776,0.000000
5697,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.491822,0.608481,0.505084,0.594613,0.000000,0.000000,0.000000,0,946686776.583251,0.340285,0.128756,-9.672431,0.599384,-6.255337,0.023173,-4.150822,-0.660181,-0.053162,-8.377941,0.021249,1.481040,-7.554798,0.616594,-0.089145,-8.664320,14.674554,-54.000000,84.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.510960,0.017829,-0.000151,-0.006782,-0.051547,0.000000
5698,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.490961,0.607534,0.506402,0.595103,0.000000,0.000000,0.000000,0,946686776.588195,-1.958934,-1.480697,-10.438837,7.496566,-8.557348,0.024386,25.452132,-0.888208,-0.052717,-8.805200,0.021249,1.481040,-7.568840,0.521223,-0.159675,-8.660846,14.631022,-54.000000,96.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.513768,0.031935,0.000752,-0.006968,-0.051318,0.000000
5699,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.495037,0.599049,0.502747,0.603167,0.000000,0.000000,0.000000,0,946686776.593200,-1.805653,-0.331088,-10.055634,-29.247717,-11.764859,0.024590,-9.216896,-1.242993,-0.052348,-18.449050,0.021249,1.481040,-7.582903,0.409034,-0.222701,-8.865139,14.538685,-54.000000,96.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.516581,0.044540,0.002957,-0.000898,-0.051108,0.000000
5700,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498885,0.598787,0.499316,0.603012,0.000000,0.000000,0.000000,0,946686776.598175,0.187003,0.895162,-9.672431,-11.119724,-8.371650,0.023750,-21.729484,-1.272103,-0.053701,-11.673940,0.021249,1.481040,-7.557906,0.305062,-0.245654,-8.833193,14.480606,-63.000000,95.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.511581,0.049131,0.001164,0.000948,-0.050899,0.000000
5701,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499789,0.593082,0.498896,0.608233,0.000000,0.000000,0.000000,0,946686776.603210,-0.426122,-0.790932,-10.132275,7.740715,-7.786567,0.024404,1.647694,-2.531704,-0.054533,-15.946532,0.021249,1.481040,-7.550845,0.124982,-0.299779,-8.767577,14.400317,-63.000000,95.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.510169,0.059956,0.003565,0.004011,-0.050658,0.000000
5702,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498127,0.594372,0.500995,0.606506,0.000000,0.000000,0.000000,0,946686776.608184,-2.342137,-1.250776,-10.362197,-11.058687,-9.922521,0.025381,22.461318,-2.610767,-0.053788,-3.372906,0.021249,1.481040,-7.580125,-0.051045,-0.371559,-8.846068,14.383540,-65.000000,93.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.516025,0.074312,0.003750,0.002317,-0.050439,0.000000
5703,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.500207,0.598396,0.499335,0.602063,0.000000,0.000000,0.000000,0,946686776.613342,-0.962606,0.358678,-9.825712,-34.374830,-11.062316,0.024961,-12.451858,-0.941413,-0.054104,-17.594532,-0.242251,1.461320,-7.577197,-0.105068,-0.417028,-8.991525,14.292787,-65.000000,93.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.515439,0.083406,0.000699,0.001135,-0.050229,0.000000
5704,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.509047,0.600596,0.490887,0.599470,0.000000,0.000000,0.000000,0,946686776.618347,0.340285,0.282037,-9.749072,7.435529,-9.203724,0.024634,-6.042970,1.793174,-0.055531,-7.706534,-0.242251,1.461320,-7.535802,0.024558,-0.455678,-9.006451,14.254216,-57.000000,93.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.507160,0.091136,-0.004822,0.004259,-0.050033,0.000000
5705,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.512966,0.602009,0.487381,0.597644,0.000000,0.000000,0.000000,0,946686776.623260,-1.269168,-1.174135,-10.438837,-1.170690,-10.190052,0.025516,7.018952,1.448704,-0.055598,-17.838680,-0.242251,1.461320,-7.527019,0.121137,-0.526619,-9.086669,14.166575,-57.000000,93.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.505404,0.105324,-0.007487,0.005305,-0.049826,0.000000
5706,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.512453,0.598790,0.488268,0.600488,0.000000,0.000000,0.000000,0,946686776.628234,-2.265497,-0.637651,-9.978993,-31.811272,-13.020623,0.025919,13.733024,0.556032,-0.054788,1.449019,-0.242251,1.461320,-7.542521,0.151786,-0.600326,-9.345471,14.173783,-59.000000,95.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.508504,0.120065,-0.005622,0.006471,-0.049639,-0.000000
5707,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.505632,0.596657,0.495434,0.602277,0.000000,0.000000,0.000000,0,946686776.633239,-0.119559,0.511959,-9.672431,-17.284463,-11.333439,0.025324,-19.043855,0.156161,-0.055828,-16.495865,-0.242251,1.461320,-7.517767,0.157350,-0.643216,-9.475794,14.091221,-59.000000,95.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.503553,0.128643,-0.001145,0.003954,-0.049467,-0.000000
5708,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.500397,0.593687,0.501040,0.604877,0.000000,0.000000,0.000000,0,946686776.638214,-0.349481,-0.944213,-10.055634,20.558489,-9.279365,0.026039,0.976287,0.311192,-0.056667,-11.429792,-0.242251,1.461320,-7.496857,0.172395,-0.706068,-9.465812,14.034358,-57.000000,89.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.499371,0.141214,0.002958,0.002637,-0.049282,-0.000000
5709,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.495985,0.594906,0.505806,0.603304,0.000000,0.000000,0.000000,0,946686776.643218,-1.958934,-1.174135,-10.285556,-15.270241,-9.589827,0.026914,3.112583,-1.249841,-0.056189,-12.284311,-0.242251,1.461320,-7.513468,0.082581,-0.774063,-9.477030,13.972886,-57.000000,89.000000,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.502694,0.154813,0.004555,-0.000356,-0.049105,-0.000000
5710,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.494291,0.595223,0.507853,0.602633,0.000000,0.000000,0.000000,0,946686776.648223,-1.652372,0.052115,-9.825712,-39.746087,-11.249942,0.026712,3.967101,-2.228569,-0.055918,0.533464,-0.242251,1.461320,-7.530117,-0.064879,-0.825523,-9.594041,13.975556,-58.000000,96.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.506023,0.165105,0.005243,-0.001538,-0.048928,-0.000000
5711,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498698,0.592769,0.503739,0.604794,0.000000,0.000000,0.000000,0,946686776.653381,0.187003,-0.024526,-9.749072,-0.438246,-10.756356,0.026581,-17.151708,-1.644917,-0.057258,-11.307718,-0.119001,1.471520,-7.507234,-0.162047,-0.876235,-9.671345,13.917231,-58.000000,96.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.501447,0.175247,0.004267,0.001746,-0.048782,-0.000000
5712,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.500890,0.591068,0.501859,0.606183,0.000000,0.000000,0.000000,0,946686776.658355,-1.115887,-1.710619,-10.285556,20.314340,-10.008422,0.027872,5.248879,-1.788576,-0.057485,-14.054384,-0.119001,1.471520,-7.510433,-0.263984,-0.955786,-9.697172,13.847324,-62.000000,94.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.502087,0.191157,0.004021,0.003536,-0.048626,-0.000000
5713,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.503090,0.588007,0.499942,0.608962,0.000000,0.000000,0.000000,0,946686776.663238,-1.958934,-0.790932,-9.902353,-40.478529,-12.379552,0.028369,-5.859859,-3.719655,-0.056982,-5.142979,-0.119001,1.471520,-7.539601,-0.486358,-1.028665,-9.874686,13.822211,-62.000000,94.000000,18.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.507920,0.205733,0.004452,0.006026,-0.048484,-0.000000
5714,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.501043,0.587714,0.502246,0.608997,0.000000,0.000000,0.000000,0,946686776.668243,-0.809325,0.511959,-9.519150,-31.200902,-12.640453,0.027689,-3.418378,-4.755402,-0.057462,2.303537,-0.119001,1.471520,-7.551401,-0.760180,-1.075998,-10.055736,13.833740,-59.000000,93.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.510280,0.215200,0.005621,0.005020,-0.048356,-0.000000
5715,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499945,0.591083,0.503587,0.605386,0.000000,0.000000,0.000000,0,946686776.673248,-0.119559,-0.637651,-9.825712,22.145451,-10.392211,0.028076,-7.996155,-3.183031,-0.058546,-13.871273,-0.119001,1.471520,-7.541877,-0.912616,-1.136875,-10.080114,13.764314,-59.000000,93.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.508375,0.227375,0.004486,0.002665,-0.048234,-0.000000
5716,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.499979,0.593659,0.503820,0.602542,0.000000,0.000000,0.000000,0,946686776.678222,-1.729012,-1.633979,-10.208916,7.374493,-9.889393,0.029282,5.187842,-3.312207,-0.058271,-15.030976,-0.119001,1.471520,-7.563999,-1.065694,-1.214010,-10.071490,13.689552,-55.000000,91.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.512800,0.242802,0.003181,0.001261,-0.048101,-0.000000
5717,11,0.500000,0.000000,0.000000,0.000000,0.550000,0.498362,0.598387,0.505731,0.597520,0.000000,0.000000,0.000000,0,946686776.683258,-1.652372,0.128756,-9.519150,-52.319711,-10.442584,0.028965,-13.306376,-4.506847,-0.057982,-4.227424,-0.119001,1.471520,-7.592245,-1.286720,-1.259061,-10.097072,13.668262,-55.000000,91.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.518449,0.251812,0.001625,-0.002059,-0.047953,-0.000000
