seq,gx,gy,gz,ax,ay,az,mx,my,mz
22564,-0.224,0.280,-0.274,0.26,-0.09,-9.85,50,-52,12
22565,-0.224,-0.025,-0.274,0.26,-0.09,-9.85,50,-52,12
22566,-0.041,-0.086,-0.030,0.26,-0.09,-9.85,47,-55,11
22567,0.020,-0.330,-0.030,0.26,-0.09,-9.85,47,-55,11
22568,-0.041,-0.208,-0.030,0.26,-0.09,-9.85,52,-54,6
22569,-0.102,-0.208,-0.030,0.26,-0.09,-9.85,52,-54,6
22570,0.081,-0.025,-0.274,0.26,-0.09,-9.85,51,-51,7
22571,0.020,0.158,-0.335,0.18,-0.09,-9.85,51,-51,7
22572,0.081,0.097,-0.213,0.18,-0.09,-9.85,48,-54,8
22573,-0.102,0.036,-0.274,0.18,-0.09,-9.85,48,-54,8
22574,-0.163,0.158,-0.152,0.18,-0.09,-9.85,50,-58,6
22575,-0.346,0.097,-0.213,0.26,-0.09,-9.85,50,-58,6
22576,-0.224,0.097,-0.335,0.26,-0.09,-9.85,48,-56,10
22577,-0.285,-0.025,-0.396,0.26,-0.09,-9.85,48,-56,10
22578,-0.102,-0.147,-0.152,0.26,-0.09,-9.85,52,-60,8
22579,-0.041,-0.147,-0.030,0.26,-0.09,-9.85,52,-60,8
22580,-0.041,-0.025,-0.030,0.26,-0.09,-9.85,53,-57,7
22581,0.020,0.097,-0.030,0.26,-0.09,-9.85,53,-57,7
22582,-0.041,0.219,-0.030,0.26,-0.09,-9.85,54,-56,14
22583,0.020,0.097,-0.152,0.18,-0.09,-9.85,54,-56,14
22584,0.020,-0.147,-0.030,0.18,-0.09,-9.85,51,-55,11
22585,0.203,0.036,0.215,0.18,-0.09,-9.85,51,-55,11
22586,0.142,0.280,0.031,0.18,-0.09,-9.85,45,-59,5
22587,-0.041,0.158,-0.213,0.18,-0.09,-9.85,45,-59,5
22588,-0.041,-0.147,0.031,0.18,-0.09,-9.85,52,-52,12
22589,0.203,-0.086,0.398,0.18,-0.09,-9.85,52,-52,12
22590,0.386,0.036,0.215,0.18,-0.09,-9.93,48,-54,10
22591,0.081,-0.147,-0.030,0.18,-0.09,-9.93,48,-54,10
22592,-0.041,0.097,0.031,0.18,-0.09,-9.93,56,-54,10
22593,0.203,0.036,0.154,0.18,-0.09,-9.93,56,-54,10
22594,0.081,0.097,-0.030,0.18,-0.09,-9.93,46,-58,8
22595,0.142,-0.025,0.031,0.18,-0.09,-9.85,46,-58,8
22596,0.020,-0.025,0.215,0.18,-0.09,-9.85,50,-54,12
22597,0.081,0.158,0.276,0.18,-0.09,-9.85,50,-54,12
22598,0.142,0.097,0.154,0.18,-0.09,-9.85,51,-55,5
22599,0.020,0.158,-0.091,0.18,-0.09,-9.85,51,-55,5
22600,0.264,-0.086,-0.030,0.18,-0.09,-9.85,48,-56,10
22601,0.264,-0.025,-0.030,0.18,-0.09,-9.85,48,-56,10
22602,0.203,-0.086,0.031,0.18,-0.09,-9.85,53,-53,9
22603,0.081,0.036,0.092,0.18,-0.09,-9.85,53,-53,9
22604,-0.041,-0.025,0.031,0.18,-0.09,-9.77,50,-52,6
22605,0.020,-0.025,0.031,0.18,-0.09,-9.77,50,-52,6
22606,0.020,-0.025,-0.091,0.18,-0.01,-9.85,54,-54,6
22607,0.081,0.036,-0.152,0.18,-0.01,-9.85,54,-54,6
22608,0.081,0.158,-0.213,0.18,-0.01,-9.77,49,-53,9
22609,-0.041,0.280,0.031,0.18,-0.09,-9.85,49,-53,9
22610,0.020,0.158,-0.030,0.18,-0.09,-9.85,51,-53,7
22611,0.081,0.158,0.031,0.18,-0.09,-9.85,51,-53,7
22612,0.020,0.036,0.092,0.18,-0.09,-9.85,50,-52,12
22613,0.081,-0.086,-0.091,0.18,-0.09,-9.85,50,-52,12
22614,0.203,0.036,-0.091,0.18,-0.09,-9.85,47,-53,7
22615,0.081,-0.208,-0.091,0.18,-0.09,-9.85,47,-53,7
22616,0.081,-0.147,-0.091,0.18,-0.09,-9.85,49,-53,7
22617,0.203,-0.208,0.031,0.18,-0.09,-9.85,49,-53,7
22618,0.264,-0.086,0.031,0.18,-0.09,-9.85,49,-53,9
22619,0.142,-0.086,0.154,0.18,-0.09,-9.85,49,-53,9
22620,0.020,-0.147,0.154,0.18,-0.09,-9.85,46,-50,8
22621,0.142,-0.086,0.092,0.18,-0.09,-9.85,46,-50,8
22622,0.203,-0.025,-0.030,0.18,-0.09,-9.85,50,-54,4
22623,0.325,0.036,0.092,0.18,-0.01,-9.85,50,-54,4
22624,0.325,0.036,0.031,0.18,-0.01,-9.85,50,-52,8
22625,0.203,0.036,0.154,0.18,-0.01,-9.85,50,-52,8
22626,0.081,0.036,0.215,0.18,-0.01,-9.85,45,-57,3
22627,-0.041,0.158,0.031,0.18,-0.01,-9.85,45,-57,3
22628,-0.224,0.097,-0.091,0.18,-0.01,-9.85,47,-53,9
22629,-0.285,0.342,-0.030,0.18,-0.01,-9.77,47,-53,9
22630,-0.163,-0.147,-0.030,0.18,-0.01,-9.85,47,-49,9
22631,0.203,-0.086,0.215,0.18,-0.01,-9.85,47,-49,9
22632,0.020,0.280,-0.274,0.18,-0.01,-9.85,49,-51,9
22633,-0.102,0.342,-0.396,0.26,-0.09,-9.85,49,-51,9
22634,-0.285,0.464,0.092,0.26,-0.09,-9.85,52,-56,6
22635,-0.224,0.158,0.520,0.18,-0.09,-9.77,52,-56,6
22636,0.203,-0.086,0.215,0.18,-0.09,-9.85,50,-50,10
22637,0.142,0.158,-0.396,0.18,-0.09,-9.85,50,-50,10
22638,0.325,0.097,-0.274,0.26,-0.16,-9.85,54,-56,10
22639,0.325,-0.086,0.154,0.26,-0.16,-9.85,54,-56,10
22640,0.203,-0.330,0.276,0.26,-0.16,-9.85,55,-49,11
22641,0.081,-0.269,0.031,0.18,-0.09,-9.85,55,-49,11
22642,0.203,-0.208,-0.213,0.18,-0.09,-9.85,49,-57,7
22643,0.203,-0.025,-0.091,0.26,-0.09,-9.85,49,-57,7
22644,-0.041,0.036,-0.091,0.26,-0.09,-9.85,52,-54,12
22645,-0.407,0.097,-0.030,0.26,-0.09,-9.85,52,-54,12
22646,-0.407,0.158,-0.091,0.26,-0.09,-9.77,47,-53,7
22647,0.081,-0.086,0.092,0.18,-0.09,-9.85,47,-53,7
22648,0.386,-0.147,0.215,0.26,-0.01,-9.85,50,-56,2
22649,0.631,-0.391,0.092,0.26,-0.09,-9.85,50,-56,2
22650,0.386,-0.452,0.031,0.18,-0.09,-9.85,49,-59,7
22651,0.203,-0.391,0.337,0.18,-0.09,-9.85,49,-59,7
22652,0.203,-0.147,0.520,0.18,-0.09,-9.85,49,-55,13
22653,0.142,0.219,0.398,0.18,-0.09,-9.85,49,-55,13
22654,-0.163,0.158,0.092,0.18,-0.09,-9.85,50,-52,8
22655,0.142,0.342,-0.030,0.26,-0.16,-9.85,50,-52,8
22656,0.325,0.342,0.031,0.26,-0.09,-9.85,52,-52,8
22657,0.386,0.158,0.031,0.26,-0.09,-9.85,52,-52,8
22658,0.203,0.158,-0.274,0.26,-0.09,-9.85,52,-54,8
22659,-0.163,0.036,-0.030,0.26,-0.09,-9.85,52,-54,8
22660,-0.346,0.036,-0.030,0.26,-0.01,-9.85,48,-56,8
22661,-0.651,0.219,-0.457,0.26,-0.01,-9.85,48,-56,8
22662,-0.834,0.280,-0.640,0.26,-0.01,-9.85,49,-57,7
22663,-0.590,0.403,-0.396,0.26,-0.01,-9.85,49,-57,7
22664,-0.224,0.097,-0.213,0.18,-0.01,-9.85,47,-53,9
22665,0.020,-0.086,-0.030,0.18,-0.09,-9.85,47,-53,9
22666,0.508,-0.086,0.276,0.18,-0.09,-9.85,51,-51,13
22667,0.447,-0.147,0.215,0.18,-0.09,-9.85,51,-51,13
22668,0.386,-0.147,0.092,0.18,-0.16,-9.85,53,-59,11
22669,0.386,0.036,0.215,0.18,-0.09,-9.85,53,-59,11
22670,0.386,-0.025,0.398,0.18,-0.09,-9.85,51,-55,9
22671,0.203,0.219,-0.030,0.18,-0.09,-9.85,51,-55,9
22672,-0.102,0.464,-0.152,0.26,-0.09,-9.85,48,-58,14
22673,-0.102,0.280,-0.030,0.26,-0.09,-9.85,48,-58,14
22674,0.020,0.158,-0.030,0.26,-0.01,-9.85,53,-51,11
22675,0.020,-0.086,-0.274,0.26,-0.01,-9.85,53,-51,11
22676,0.020,-0.391,-0.335,0.26,-0.01,-9.85,50,-56,8
22677,-0.163,-0.269,-0.213,0.26,-0.01,-9.85,50,-56,8
22678,-0.224,-0.208,0.031,0.26,-0.09,-9.85,51,-53,3
22679,-0.224,-0.269,0.092,0.26,-0.09,-9.85,51,-53,3
22680,-0.041,-0.025,0.092,0.18,-0.09,-9.85,52,-54,8
22681,0.386,0.097,0.092,0.18,-0.09,-9.85,52,-54,8
22682,0.569,0.219,0.154,0.26,-0.09,-9.85,47,-59,13
22683,0.631,0.280,0.215,0.26,-0.09,-9.85,47,-59,13
22684,0.447,0.342,-0.030,0.26,-0.09,-9.85,47,-55,9
22685,0.142,0.158,0.031,0.26,-0.09,-9.85,47,-55,9
22686,-0.102,-0.147,-0.091,0.26,-0.09,-9.85,51,-55,11
22687,-0.407,0.036,-0.091,0.26,-0.09,-9.85,51,-55,11
22688,-0.468,0.097,-0.030,0.26,-0.09,-9.85,51,-55,7
22689,-0.407,-0.147,0.154,0.26,-0.09,-9.85,51,-55,7
22690,-0.224,-0.147,0.092,0.26,-0.09,-9.85,48,-54,8
22691,0.142,-0.086,-0.030,0.18,-0.09,-9.85,48,-54,8
22692,0.631,-0.330,0.031,0.18,-0.09,-9.85,52,-52,8
22693,0.692,-0.269,-0.152,0.18,-0.09,-9.85,52,-52,8
22694,0.569,-0.269,-0.030,0.18,-0.09,-9.85,48,-54,14
22695,0.264,-0.269,0.092,0.26,-0.09,-9.85,48,-54,14
22696,-0.102,-0.086,0.154,0.18,-0.09,-9.85,45,-49,11
22697,-0.285,-0.025,0.031,0.18,-0.09,-9.85,45,-49,11
22698,-0.468,0.097,0.154,0.18,-0.09,-9.85,53,-53,11
22699,-0.407,0.464,-0.030,0.18,-0.09,-9.85,53,-53,11
22700,-0.163,0.280,0.215,0.26,-0.09,-9.85,47,-55,11
22701,0.203,0.219,0.154,0.26,-0.09,-9.85,47,-55,11
22702,0.508,-0.086,-0.152,0.26,-0.09,-9.85,48,-56,8
22703,0.569,-0.086,-0.335,0.26,-0.09,-9.77,48,-56,8
22704,0.447,-0.086,-0.091,0.26,-0.09,-9.85,51,-49,9
22705,0.203,-0.147,-0.030,0.26,-0.09,-9.85,51,-49,9
22706,-0.529,-0.025,-0.152,0.26,-0.09,-9.77,48,-52,10
22707,-0.529,-0.086,-0.030,0.26,-0.09,-9.77,48,-52,10
22708,-0.224,-0.086,0.092,0.26,-0.09,-9.85,47,-55,11
22709,-0.163,-0.086,-0.213,0.26,-0.16,-9.85,47,-55,11
22710,0.081,-0.269,-0.518,0.26,-0.09,-9.85,53,-55,13
22711,0.325,0.036,-0.091,0.26,-0.16,-9.85,53,-55,13
22712,0.386,-0.025,0.031,0.26,-0.16,-9.85,50,-56,14
22713,0.264,-0.086,0.092,0.26,-0.16,-9.85,50,-56,14
22714,0.020,0.036,0.092,0.26,-0.16,-9.85,57,-57,7
22715,-0.041,0.219,0.154,0.26,-0.16,-9.85,57,-57,7
22716,-0.224,0.525,0.031,0.26,-0.16,-9.85,50,-54,10
22717,-0.346,0.464,-0.213,0.26,-0.09,-9.85,50,-54,10
22718,-0.224,0.586,-0.213,0.26,-0.09,-9.85,52,-54,14
22719,-0.041,0.403,-0.213,0.26,-0.09,-9.85,52,-54,14
22720,0.142,0.219,-0.091,0.26,-0.09,-9.85,48,-52,8
22721,0.020,0.036,-0.152,0.26,-0.09,-9.85,48,-52,8
22722,-0.163,-0.025,-0.152,0.26,-0.09,-9.85,49,-55,7
22723,-0.163,-0.147,-0.274,0.26,-0.09,-9.85,49,-55,7
22724,-0.163,-0.208,-0.335,0.26,-0.09,-9.85,47,-53,9
22725,-0.224,-0.269,-0.274,0.26,-0.09,-9.77,47,-53,9
22726,-0.102,-0.147,-0.335,0.26,-0.09,-9.77,50,-52,8
22727,0.020,0.097,-0.152,0.26,-0.09,-9.77,50,-52,8
22728,-0.102,0.280,0.031,0.26,-0.09,-9.77,51,-55,11
22729,-0.224,0.403,-0.152,0.26,-0.09,-9.85,51,-55,11
22730,-0.102,0.342,-0.396,0.26,-0.09,-9.85,48,-58,12
22731,-0.163,0.280,-0.396,0.26,-0.09,-9.85,48,-58,12
22732,-0.224,0.403,-0.457,0.26,-0.09,-9.85,50,-50,10
22733,-0.346,0.158,-0.457,0.26,-0.09,-9.85,50,-50,10
22734,-0.529,-0.147,-0.457,0.26,-0.09,-9.85,54,-52,14
22735,-0.468,-0.208,-0.579,0.26,-0.09,-9.85,54,-52,14
22736,-0.163,-0.391,-0.396,0.26,-0.09,-9.85,53,-57,11
22737,0.081,-0.574,-0.274,0.26,-0.09,-9.85,53,-57,11
22738,0.081,-0.574,-0.091,0.26,-0.09,-9.85,48,-56,8
22739,0.142,-0.635,0.031,0.26,-0.16,-9.85,48,-56,8
22740,0.325,-0.452,0.154,0.26,-0.16,-9.85,51,-55,9
22741,0.631,-0.269,0.337,0.18,-0.16,-9.85,51,-55,9
22742,0.692,-0.330,0.459,0.18,-0.16,-9.85,51,-61,7
22743,0.631,-0.025,0.215,0.18,-0.16,-9.85,51,-61,7
22744,0.447,0.158,0.154,0.18,-0.16,-9.85,54,-54,10
22745,0.386,0.342,0.459,0.18,-0.09,-9.85,54,-54,10
22746,0.203,0.403,0.703,0.18,-0.09,-9.85,49,-51,7
22747,-0.102,0.464,0.398,0.18,-0.09,-9.85,49,-51,7
22748,-0.285,0.403,-0.030,0.26,-0.09,-9.85,49,-51,9
22749,-0.163,0.464,0.092,0.26,-0.09,-9.85,49,-51,9
22750,0.081,0.036,0.459,0.26,-0.09,-9.77,51,-51,11
22751,0.386,0.036,0.459,0.26,-0.09,-9.77,51,-51,11
22752,0.386,-0.269,0.520,0.26,-0.09,-9.85,53,-55,11
22753,0.631,-0.452,0.581,0.26,-0.09,-9.85,53,-55,11
22754,0.692,-0.635,0.459,0.26,-0.09,-9.85,52,-60,10
22755,0.936,-0.635,0.276,0.26,-0.09,-9.85,52,-60,10
22756,0.875,-0.635,0.031,0.26,-0.09,-9.85,51,-53,7
22757,0.569,-0.513,-0.030,0.26,-0.09,-9.85,51,-53,7
22758,0.325,-0.391,0.092,0.26,-0.01,-9.85,51,-57,11
22759,-0.102,-0.147,0.092,0.26,-0.01,-9.85,51,-57,11
22760,-0.224,0.036,-0.091,0.26,-0.01,-9.85,53,-53,7
22761,-0.468,0.036,-0.213,0.18,-0.01,-9.85,53,-53,7
22762,-0.407,0.280,-0.457,0.18,-0.01,-9.85,52,-56,10
22763,-0.285,0.280,-0.457,0.18,-0.01,-9.85,52,-56,10
22764,-0.285,0.403,-0.579,0.18,-0.01,-9.85,50,-52,6
22765,-0.224,0.342,-0.213,0.18,-0.01,-9.85,50,-52,6
22766,-0.224,0.219,-0.030,0.18,-0.09,-9.85,50,-56,4
22767,-0.163,0.036,-0.030,0.18,-0.09,-9.85,50,-56,4
22768,-0.224,0.036,-0.335,0.18,-0.09,-9.85,48,-60,12
22769,-0.041,0.158,-0.335,0.18,-0.09,-9.85,48,-60,12
22770,0.020,0.036,-0.274,0.18,-0.09,-9.85,46,-52,8
22771,-0.102,-0.147,-0.335,0.18,-0.09,-9.85,46,-52,8
22772,-0.163,-0.086,-0.396,0.26,-0.09,-9.85,53,-55,9
22773,-0.102,-0.208,-0.274,0.26,-0.09,-9.85,53,-55,9
22774,-0.163,-0.391,-0.152,0.26,-0.09,-9.85,51,-55,3
22775,-0.163,-0.391,-0.152,0.26,-0.09,-9.85,51,-55,3
22776,-0.224,-0.147,-0.274,0.26,-0.09,-9.85,48,-52,12
22777,-0.163,0.036,-0.457,0.26,-0.09,-9.85,48,-52,12
22778,-0.102,0.280,-0.274,0.18,-0.09,-9.85,49,-57,11
22779,-0.102,0.097,-0.091,0.18,-0.09,-9.85,49,-57,11
22780,-0.102,0.219,0.031,0.18,-0.16,-9.85,49,-57,7
22781,-0.102,0.219,-0.030,0.18,-0.09,-9.85,49,-57,7
22782,-0.041,0.097,-0.030,0.18,-0.09,-9.85,52,-56,10
22783,0.081,0.097,-0.091,0.18,-0.16,-9.85,52,-56,10
22784,0.203,-0.147,-0.091,0.18,-0.09,-9.85,49,-55,7
22785,0.020,-0.147,-0.091,0.18,-0.09,-9.85,49,-55,7
22786,0.081,-0.086,-0.030,0.26,-0.09,-9.85,52,-52,10
22787,0.020,-0.208,0.031,0.26,-0.09,-9.85,52,-52,10
22788,0.020,0.036,0.154,0.26,-0.09,-9.85,50,-56,10
22789,-0.163,-0.086,0.154,0.26,-0.09,-9.85,50,-56,10
22790,0.142,0.158,0.215,0.26,-0.09,-9.85,51,-57,5
22791,0.203,0.097,0.215,0.18,-0.09,-9.85,51,-57,5
22792,0.203,0.342,0.215,0.18,-0.09,-9.85,50,-56,12
22793,0.264,0.280,0.398,0.18,-0.09,-9.85,50,-56,12
22794,0.264,0.219,0.276,0.18,-0.09,-9.85,47,-55,11
22795,0.325,0.280,0.337,0.18,-0.09,-9.85,47,-55,11
22796,0.386,0.097,0.276,0.18,-0.09,-9.85,47,-53,7
22797,0.325,0.036,0.337,0.18,-0.09,-9.85,47,-53,7
22798,0.203,-0.025,0.215,0.18,-0.09,-9.85,54,-52,8
22799,0.142,-0.086,0.154,0.26,-0.09,-9.85,54,-52,8
22800,-0.041,-0.208,0.031,0.26,-0.09,-9.77,49,-55,11
22801,0.020,-0.086,-0.030,0.26,-0.09,-9.77,49,-55,11
22802,-0.041,-0.086,0.092,0.26,-0.09,-9.77,49,-55,11
22803,0.081,-0.025,0.092,0.26,-0.09,-9.85,49,-55,11
22804,-0.041,0.342,0.031,0.26,-0.09,-9.85,51,-51,3
22805,-0.163,0.342,-0.274,0.26,-0.09,-9.85,51,-51,3
22806,0.020,0.403,-0.091,0.26,-0.09,-9.85,50,-56,6
22807,-0.041,0.464,-0.030,0.18,-0.09,-9.85,50,-56,6
22808,-0.163,0.403,-0.030,0.26,-0.09,-9.85,55,-57,7
22809,-0.163,0.525,-0.152,0.26,-0.09,-9.93,55,-57,7
22810,-0.163,0.403,-0.213,0.26,-0.09,-9.93,49,-51,9
22811,-0.285,0.158,-0.213,0.26,-0.09,-9.93,49,-51,9
22812,-0.163,-0.025,0.031,0.26,-0.09,-9.85,52,-58,6
22813,0.020,-0.086,0.092,0.26,-0.09,-9.85,52,-58,6
22814,0.020,-0.086,0.092,0.26,-0.09,-9.85,51,-51,7
22815,0.081,-0.147,0.031,0.26,-0.16,-9.85,51,-51,7
22816,0.386,0.036,0.337,0.26,-0.16,-9.85,54,-50,8
22817,0.447,0.097,0.215,0.26,-0.16,-9.85,54,-50,8
22818,0.264,0.342,-0.274,0.26,-0.16,-9.85,50,-56,8
22819,0.203,0.219,-0.091,0.26,-0.16,-9.85,50,-56,8
22820,0.386,0.219,0.581,0.26,-0.09,-9.85,52,-58,4
22821,0.142,0.464,0.459,0.26,-0.16,-9.85,52,-58,4
22822,-0.163,0.036,-0.213,0.26,-0.09,-9.85,49,-53,7
22823,-0.102,-0.025,-0.091,0.26,-0.09,-9.85,49,-53,7
22824,0.203,-0.147,0.337,0.26,-0.09,-9.85,51,-53,11
22825,0.203,-0.208,0.215,0.26,-0.09,-9.85,51,-53,11
22826,-0.163,-0.086,-0.152,0.26,-0.09,-9.85,51,-51,9
22827,-0.102,0.219,0.154,0.26,-0.09,-9.85,51,-51,9
22828,0.264,0.097,0.276,0.26,-0.09,-9.85,52,-52,14
22829,0.203,0.158,0.337,0.26,-0.09,-9.85,52,-52,14
22830,0.325,-0.025,-0.091,0.26,-0.09,-9.85,52,-54,10
22831,0.325,-0.086,-0.030,0.26,-0.09,-9.85,52,-54,10
22832,0.264,0.036,0.154,0.26,-0.09,-9.85,54,-56,10
22833,-0.163,0.158,0.031,0.26,-0.09,-9.85,54,-56,10
22834,-0.346,0.097,0.092,0.26,-0.09,-9.77,53,-55,7
22835,-0.346,0.097,0.092,0.26,-0.09,-9.77,53,-55,7
22836,-0.102,0.158,0.031,0.26,-0.09,-9.77,45,-55,7
22837,0.142,0.280,0.031,0.26,-0.09,-9.85,45,-55,7
22838,0.386,0.158,0.031,0.26,-0.09,-9.85,48,-54,8
22839,0.447,0.036,-0.091,0.26,-0.09,-9.85,48,-54,8
22840,0.264,-0.147,-0.213,0.26,-0.09,-9.85,52,-52,10
22841,0.203,-0.208,-0.091,0.26,-0.09,-9.85,52,-52,10
22842,0.081,-0.086,0.215,0.26,-0.09,-9.85,48,-50,10
22843,-0.285,-0.086,0.154,0.26,-0.09,-9.85,48,-50,10
22844,-0.529,-0.025,-0.152,0.26,-0.09,-9.85,49,-53,11
22845,-0.346,0.158,-0.152,0.26,-0.09,-9.85,49,-53,11
22846,0.020,0.158,-0.030,0.18,-0.09,-9.85,51,-51,7
22847,0.264,0.280,0.031,0.18,-0.09,-9.85,51,-51,7
22848,0.325,0.219,0.031,0.18,-0.09,-9.85,51,-57,9
22849,0.325,0.280,0.154,0.18,-0.09,-9.77,51,-57,9
22850,0.264,0.158,0.092,0.18,-0.09,-9.85,50,-54,12
22851,0.081,-0.086,-0.030,0.18,-0.09,-9.77,50,-54,12
22852,-0.041,-0.147,0.031,0.18,-0.09,-9.77,52,-54,14
22853,-0.102,-0.147,-0.091,0.18,-0.09,-9.77,52,-54,14
22854,-0.285,-0.147,-0.030,0.26,-0.09,-9.77,51,-53,9
22855,-0.102,0.036,-0.030,0.26,-0.09,-9.77,51,-53,9
22856,-0.041,-0.025,-0.091,0.26,-0.09,-9.77,53,-53,15
22857,0.203,-0.025,0.092,0.26,-0.09,-9.77,53,-53,15
22858,0.203,0.036,-0.030,0.26,-0.09,-9.77,49,-57,11
22859,0.203,0.097,-0.030,0.26,-0.09,-9.77,49,-57,11
22860,0.081,0.219,0.092,0.26,-0.09,-9.85,52,-56,6
22861,-0.163,0.158,0.031,0.26,-0.09,-9.85,52,-56,6
22862,-0.102,0.097,-0.030,0.26,-0.09,-9.85,49,-49,5
22863,-0.041,-0.025,0.031,0.26,-0.09,-9.85,49,-49,5
22864,0.081,-0.025,-0.030,0.18,-0.09,-9.85,50,-52,6
22865,0.081,-0.025,0.092,0.26,-0.09,-9.85,50,-52,6
22866,0.081,-0.025,0.031,0.26,-0.09,-9.85,53,-55,11
22867,0.020,-0.086,-0.030,0.26,-0.09,-9.85,53,-55,11
22868,-0.041,-0.086,0.031,0.26,-0.09,-9.85,52,-52,12
22869,0.142,-0.147,-0.030,0.18,-0.09,-9.85,52,-52,12
22870,0.020,0.036,0.031,0.18,-0.09,-9.85,52,-58,12
22871,-0.102,0.036,0.031,0.26,-0.09,-9.85,52,-58,12
22872,0.081,0.036,-0.030,0.26,-0.09,-9.85,55,-55,7
22873,0.264,-0.025,-0.030,0.26,-0.09,-9.85,55,-55,7
22874,0.142,-0.025,-0.030,0.26,-0.09,-9.85,48,-50,12
22875,0.081,0.158,-0.030,0.26,-0.09,-9.85,48,-50,12
22876,0.081,-0.025,-0.091,0.26,-0.09,-9.85,49,-55,9
22877,-0.041,0.036,-0.030,0.26,-0.09,-9.85,49,-55,9
22878,-0.102,0.036,-0.091,0.26,-0.09,-9.85,46,-56,10
22879,0.020,0.097,-0.030,0.26,-0.09,-9.85,46,-56,10
22880,0.081,0.036,0.031,0.26,-0.09,-9.85,51,-53,5
22881,-0.041,0.036,0.031,0.26,-0.09,-9.85,51,-53,5
22882,0.081,0.036,-0.030,0.26,-0.16,-9.85,54,-52,12
22883,0.081,-0.147,0.031,0.26,-0.16,-9.85,54,-52,12
22884,0.203,0.036,-0.091,0.26,-0.16,-9.85,50,-58,14
22885,0.081,0.036,-0.030,0.26,-0.16,-9.85,50,-58,14
22886,-0.041,0.097,0.031,0.26,-0.16,-9.85,48,-56,10
22887,0.020,0.097,0.031,0.26,-0.09,-9.85,48,-56,10
22888,-0.041,0.097,0.031,0.26,-0.09,-9.85,47,-59,7
22889,-0.163,0.036,-0.030,0.26,-0.16,-9.85,47,-59,7
22890,0.081,0.097,-0.091,0.26,-0.16,-9.85,50,-60,6
22891,0.020,0.036,-0.030,0.26,-0.16,-9.85,50,-60,6
22892,0.081,0.097,-0.091,0.26,-0.16,-9.85,48,-50,8
22893,0.020,0.036,0.031,0.26,-0.16,-9.85,48,-50,8
22894,0.081,-0.025,-0.030,0.26,-0.09,-9.85,49,-57,9
22895,0.020,0.036,-0.030,0.26,-0.16,-9.85,49,-57,9
22896,0.020,-0.025,-0.030,0.18,-0.16,-9.85,49,-49,13
22897,0.020,-0.086,0.031,0.26,-0.16,-9.85,49,-49,13
22898,0.020,0.036,0.031,0.26,-0.16,-9.85,47,-57,13
22899,0.020,0.219,-0.030,0.18,-0.16,-9.85,47,-57,13
22900,0.081,0.036,0.031,0.18,-0.16,-9.85,51,-49,11
22901,0.081,0.036,-0.030,0.26,-0.09,-9.85,51,-49,11
22902,0.142,0.036,0.031,0.18,-0.09,-9.85,47,-51,13
22903,0.142,-0.025,0.154,0.18,-0.09,-9.85,47,-51,13
22904,0.081,0.097,-0.030,0.18,-0.09,-9.85,47,-51,5
22905,0.020,0.036,-0.091,0.26,-0.09,-9.85,47,-51,5
22906,0.020,0.036,-0.030,0.26,-0.09,-9.85,48,-54,6
22907,0.020,-0.025,-0.091,0.26,-0.09,-9.85,48,-54,6
22908,0.020,0.097,0.092,0.26,-0.09,-9.85,47,-55,9
22909,0.142,0.158,0.092,0.26,-0.09,-9.85,47,-55,9
22910,0.020,0.036,0.031,0.26,-0.09,-9.85,49,-53,7
22911,0.020,0.097,-0.091,0.26,-0.09,-9.93,49,-53,7
22912,0.142,0.036,0.031,0.26,-0.09,-9.93,49,-55,11
22913,0.020,-0.025,0.031,0.26,-0.09,-9.85,49,-55,11
22914,0.142,0.036,-0.091,0.18,-0.09,-9.85,48,-52,8
22915,0.203,-0.025,-0.030,0.18,-0.09,-9.85,48,-52,8
22916,0.081,0.219,0.092,0.26,-0.09,-9.85,50,-50,8
22917,0.142,-0.025,-0.091,0.26,-0.09,-9.85,50,-50,8
22918,0.081,-0.025,0.031,0.26,-0.09,-9.85,52,-56,10
22919,0.020,-0.025,-0.030,0.26,-0.09,-9.85,52,-56,10
22920,0.081,-0.025,0.031,0.26,-0.09,-9.77,48,-52,14
22921,0.020,0.097,0.031,0.26,-0.09,-9.85,48,-52,14
22922,0.081,0.036,0.031,0.26,-0.09,-9.85,52,-52,8
22923,0.081,0.097,0.031,0.26,-0.09,-9.85,52,-52,8
22924,0.081,-0.025,0.031,0.26,-0.09,-9.85,43,-55,9
22925,0.081,-0.025,-0.030,0.26,-0.01,-9.85,43,-55,9
22926,0.020,0.036,-0.030,0.26,-0.09,-9.85,52,-52,12
22927,-0.041,0.036,-0.030,0.26,-0.09,-9.85,52,-52,12
22928,0.020,0.036,-0.091,0.26,-0.09,-9.85,53,-55,7
22929,0.020,0.097,-0.030,0.26,-0.09,-9.85,53,-55,7
22930,0.020,0.036,-0.030,0.26,-0.09,-9.85,53,-53,13
22931,0.020,0.036,-0.091,0.26,-0.09,-9.85,53,-53,13
22932,0.203,-0.025,0.031,0.26,-0.09,-9.85,51,-55,9
22933,0.020,0.097,-0.030,0.26,-0.09,-9.85,51,-55,9
22934,0.142,0.097,-0.091,0.26,-0.09,-9.85,49,-53,5
22935,0.081,0.036,-0.030,0.26,-0.09,-9.85,49,-53,5
22936,0.020,0.036,-0.030,0.26,-0.09,-9.85,44,-54,6
22937,-0.041,0.097,0.031,0.26,-0.09,-9.85,44,-54,6
