seq,gx,gy,gz,ax,ay,az,mx,my,mz
52000,-0.058,0.423,0.060,0.15,-0.26,-9.84,-2,-8,8
52001,-0.119,0.423,0.060,0.15,-0.26,-9.77,-2,-8,8
52002,-0.180,0.484,0.121,0.15,-0.26,-9.84,-9,-9,9
52003,-0.058,0.301,0.060,0.15,-0.26,-9.77,-9,-9,9
52004,-0.180,0.240,0.060,0.15,-0.34,-9.77,-5,-7,5
52005,-0.180,0.301,0.060,0.15,-0.26,-9.77,-5,-7,5
52006,-0.119,0.362,-0.062,0.15,-0.34,-9.77,-8,-10,6
52007,0.003,0.362,-0.001,0.15,-0.26,-9.77,-8,-10,6
52008,-0.119,0.362,0.121,0.15,-0.26,-9.77,-10,-12,2
52009,-0.180,0.423,-0.001,0.15,-0.26,-9.77,-10,-12,2
52010,-0.180,0.362,0.121,0.15,-0.26,-9.77,-10,-6,6
52011,-0.241,0.301,0.060,0.15,-0.26,-9.77,-10,-6,6
52012,-0.058,0.301,0.121,0.15,-0.26,-9.84,-1,-9,11
52013,-0.241,0.301,0.060,0.23,-0.26,-9.84,-1,-9,11
52014,-0.241,0.240,0.182,0.23,-0.26,-9.77,-3,-9,11
52015,-0.119,0.301,0.121,0.15,-0.34,-9.77,-3,-9,11
52016,-0.180,0.240,-0.001,0.23,-0.34,-9.77,-7,-11,7
52017,-0.119,0.240,0.060,0.23,-0.34,-9.77,-7,-11,7
52018,-0.119,0.301,0.060,0.23,-0.34,-9.77,-7,-5,7
52019,-0.180,0.362,0.121,0.23,-0.34,-9.77,-7,-5,7
52020,-0.241,0.362,-0.001,0.23,-0.34,-9.69,0,-6,4
52021,-0.119,0.362,0.121,0.23,-0.34,-9.69,0,-6,4
52022,-0.119,0.423,0.182,0.23,-0.34,-9.69,-4,-12,6
52023,-0.058,0.240,0.182,0.23,-0.26,-9.77,-4,-12,6
52024,-0.119,0.240,0.060,0.23,-0.26,-9.77,-6,-6,10
52025,-0.180,0.301,0.060,0.15,-0.26,-9.77,-6,-6,10
52026,-0.119,0.301,-0.062,0.15,-0.26,-9.77,-9,-1,7
52027,-0.180,0.423,0.060,0.15,-0.26,-9.77,-9,-1,7
52028,-0.119,0.240,0.060,0.15,-0.26,-9.84,-7,-1,5
52029,-0.119,0.362,-0.062,0.15,-0.26,-9.77,-7,-1,5
52030,-0.119,0.423,-0.001,0.15,-0.26,-9.77,-3,-9,5
52031,-0.180,0.362,0.060,0.15,-0.26,-9.77,-3,-9,5
52032,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-5,-5,11
52033,-0.119,0.240,0.060,0.15,-0.26,-9.77,-5,-5,11
52034,-0.119,0.301,0.121,0.15,-0.26,-9.77,-6,-6,8
52035,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-6,-6,8
52036,-0.119,0.240,0.060,0.15,-0.26,-9.77,-4,-4,0
52037,-0.119,0.301,0.121,0.15,-0.26,-9.77,-4,-4,0
52038,-0.119,0.362,0.121,0.15,-0.26,-9.77,-4,-4,8
52039,-0.058,0.423,-0.001,0.15,-0.26,-9.77,-4,-4,8
52040,-0.058,0.301,0.060,0.15,-0.26,-9.77,-3,-7,3
52041,-0.180,0.301,-0.062,0.15,-0.26,-9.77,-3,-7,3
52042,-0.241,0.362,0.060,0.15,-0.26,-9.77,-3,-7,3
52043,-0.058,0.301,-0.001,0.15,-0.26,-9.77,-3,-7,3
52044,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-7,-1,9
52045,-0.058,0.301,0.060,0.15,-0.26,-9.69,-7,-1,9
52046,-0.180,0.423,-0.001,0.23,-0.26,-9.77,-4,-6,10
52047,-0.119,0.362,0.060,0.23,-0.26,-9.77,-4,-6,10
52048,-0.241,0.362,0.060,0.23,-0.26,-9.77,-8,-8,2
52049,-0.119,0.362,0.060,0.15,-0.26,-9.77,-8,-8,2
52050,-0.058,0.301,-0.062,0.15,-0.26,-9.77,-7,-9,9
52051,-0.119,0.179,0.060,0.15,-0.26,-9.77,-7,-9,9
52052,-0.119,0.362,0.121,0.15,-0.26,-9.77,-5,-5,3
52053,-0.119,0.423,0.060,0.15,-0.26,-9.77,-5,-5,3
52054,0.003,0.301,-0.001,0.15,-0.26,-9.77,-4,-12,12
52055,-0.058,0.484,-0.001,0.15,-0.26,-9.77,-4,-12,12
52056,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-8,-8,6
52057,-0.119,0.240,-0.001,0.23,-0.34,-9.77,-8,-8,6
52058,0.003,0.301,-0.001,0.23,-0.26,-9.77,-7,-5,11
52059,-0.119,0.301,-0.062,0.23,-0.26,-9.77,-7,-5,11
52060,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-9,-13,7
52061,-0.241,0.301,0.121,0.15,-0.26,-9.77,-9,-13,7
52062,-0.180,0.362,0.060,0.15,-0.26,-9.77,-10,-12,0
52063,-0.180,0.301,0.121,0.15,-0.26,-9.77,-10,-12,0
52064,-0.119,0.362,0.060,0.15,-0.26,-9.77,-7,-13,5
52065,-0.180,0.362,-0.001,0.23,-0.26,-9.77,-7,-13,5
52066,-0.180,0.362,0.060,0.23,-0.26,-9.77,-6,-10,6
52067,-0.241,0.362,-0.123,0.23,-0.26,-9.77,-6,-10,6
52068,-0.119,0.362,0.121,0.23,-0.26,-9.77,-5,-3,5
52069,-0.119,0.362,-0.062,0.23,-0.26,-9.77,-5,-3,5
52070,-0.058,0.362,-0.001,0.23,-0.26,-9.77,-1,-5,7
52071,-0.058,0.301,-0.001,0.23,-0.34,-9.77,-1,-5,7
52072,-0.180,0.362,0.182,0.23,-0.34,-9.77,-5,-13,9
52073,-0.119,0.301,0.121,0.15,-0.34,-9.77,-5,-13,9
52074,-0.241,0.423,-0.001,0.15,-0.34,-9.77,-9,-7,9
52075,-0.180,0.362,-0.062,0.15,-0.34,-9.77,-9,-7,9
52076,-0.241,0.423,0.060,0.15,-0.34,-9.77,-5,-9,5
52077,-0.119,0.301,0.060,0.15,-0.34,-9.77,-5,-9,5
52078,-0.119,0.423,0.060,0.15,-0.26,-9.77,-8,-12,2
52079,-0.180,0.301,-0.001,0.15,-0.34,-9.77,-8,-12,2
52080,-0.119,0.301,-0.062,0.15,-0.26,-9.77,-4,-10,8
52081,-0.180,0.423,0.121,0.15,-0.34,-9.77,-4,-10,8
52082,-0.180,0.301,-0.062,0.15,-0.34,-9.77,-1,-3,7
52083,-0.119,0.362,0.121,0.15,-0.34,-9.77,-1,-3,7
52084,-0.241,0.301,0.060,0.15,-0.34,-9.77,-9,-9,5
52085,-0.180,0.423,-0.062,0.15,-0.34,-9.77,-9,-9,5
52086,-0.241,0.362,0.060,0.15,-0.34,-9.77,-8,-6,8
52087,-0.180,0.362,-0.001,0.15,-0.34,-9.77,-8,-6,8
52088,-0.180,0.362,0.060,0.15,-0.34,-9.77,-10,-10,8
52089,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-10,-10,8
52090,-0.058,0.301,0.121,0.15,-0.26,-9.84,-7,-5,7
52091,-0.180,0.362,0.121,0.07,-0.26,-9.77,-7,-5,7
52092,-0.058,0.362,-0.001,0.07,-0.26,-9.77,-8,-4,6
52093,-0.241,0.362,0.060,0.07,-0.26,-9.77,-8,-4,6
52094,-0.180,0.301,0.060,0.07,-0.26,-9.77,-4,-4,4
52095,-0.119,0.484,0.060,0.15,-0.26,-9.77,-4,-4,4
52096,-0.180,0.484,0.182,0.15,-0.26,-9.77,-12,-4,6
52097,-0.119,0.362,0.060,0.15,-0.26,-9.77,-12,-4,6
52098,-0.119,0.301,-0.001,0.15,-0.26,-9.77,-9,-5,5
52099,-0.119,0.362,0.060,0.15,-0.26,-9.77,-9,-5,5
52100,-0.058,0.484,0.060,0.15,-0.26,-9.77,-3,-5,13
52101,-0.119,0.301,0.121,0.23,-0.34,-9.77,-3,-5,13
52102,-0.241,0.301,-0.001,0.23,-0.26,-9.77,-8,-12,6
52103,-0.180,0.362,0.060,0.23,-0.34,-9.77,-8,-12,6
52104,-0.119,0.362,-0.001,0.23,-0.34,-9.77,-6,-8,2
52105,-0.119,0.362,-0.001,0.23,-0.26,-9.77,-6,-8,2
52106,-0.180,0.362,0.121,0.23,-0.26,-9.77,0,-8,4
52107,-0.241,0.423,-0.001,0.23,-0.26,-9.77,0,-8,4
52108,-0.180,0.362,0.060,0.23,-0.26,-9.77,-7,-9,3
52109,-0.180,0.362,0.121,0.23,-0.26,-9.77,-7,-9,3
52110,-0.180,0.362,-0.001,0.23,-0.26,-9.77,-5,-5,7
52111,-0.180,0.362,0.121,0.23,-0.26,-9.77,-5,-5,7
52112,-0.119,0.240,0.060,0.23,-0.26,-9.77,-3,-11,7
52113,-0.119,0.240,0.060,0.23,-0.26,-9.77,-3,-11,7
52114,-0.119,0.362,0.060,0.23,-0.26,-9.77,-5,-9,7
52115,-0.119,0.240,-0.001,0.30,-0.34,-9.69,-5,-9,7
52116,-0.180,0.301,0.121,0.30,-0.34,-9.69,-8,-8,6
52117,-0.058,0.301,0.060,0.30,-0.34,-9.69,-8,-8,6
52118,-0.058,0.362,-0.001,0.30,-0.34,-9.69,-7,-7,5
52119,-0.119,0.179,-0.001,0.30,-0.34,-9.69,-7,-7,5
52120,-0.119,0.423,-0.001,0.30,-0.34,-9.69,-4,-8,6
52121,-0.180,0.301,0.121,0.30,-0.34,-9.69,-4,-8,6
52122,-0.180,0.545,0.060,0.30,-0.34,-9.69,-6,-10,4
52123,-0.119,0.301,-0.001,0.30,-0.34,-9.69,-6,-10,4
52124,0.003,0.423,0.060,0.30,-0.34,-9.77,0,-8,4
52125,-0.119,0.362,-0.062,0.30,-0.26,-9.77,0,-8,4
52126,-0.119,0.423,0.060,0.30,-0.26,-9.77,-4,-4,6
52127,-0.119,0.362,-0.062,0.30,-0.34,-9.77,-4,-4,6
52128,-0.180,0.362,0.182,0.30,-0.26,-9.77,-2,-8,8
52129,-0.119,0.362,-0.001,0.30,-0.26,-9.69,-2,-8,8
52130,-0.119,0.423,0.121,0.30,-0.26,-9.69,-7,-11,3
52131,-0.119,0.362,-0.001,0.30,-0.26,-9.69,-7,-11,3
52132,-0.241,0.301,0.060,0.30,-0.26,-9.69,-3,-9,5
52133,-0.119,0.362,0.121,0.30,-0.26,-9.77,-3,-9,5
52134,-0.180,0.179,0.121,0.30,-0.26,-9.77,-7,-9,5
52135,-0.119,0.362,-0.001,0.23,-0.26,-9.77,-7,-9,5
52136,-0.119,0.362,0.121,0.23,-0.26,-9.77,-5,-11,5
52137,-0.119,0.362,-0.062,0.23,-0.26,-9.77,-5,-11,5
52138,-0.180,0.362,-0.001,0.23,-0.26,-9.77,-7,-3,7
52139,-0.180,0.240,-0.062,0.23,-0.26,-9.77,-7,-3,7
52140,-0.119,0.301,0.060,0.23,-0.34,-9.77,-10,-8,6
52141,-0.119,0.301,-0.001,0.23,-0.34,-9.77,-10,-8,6
52142,-0.058,0.423,0.060,0.23,-0.34,-9.77,-5,-13,3
52143,-0.058,0.423,0.060,0.23,-0.34,-9.69,-5,-13,3
52144,-0.241,0.362,0.121,0.23,-0.34,-9.69,-6,-12,-2
52145,-0.119,0.362,0.060,0.23,-0.34,-9.69,-6,-12,-2
52146,-0.180,0.362,0.060,0.23,-0.34,-9.69,-12,-12,8
52147,-0.241,0.362,-0.001,0.23,-0.34,-9.69,-12,-12,8
52148,-0.180,0.240,-0.001,0.23,-0.34,-9.69,-11,-5,3
52149,-0.119,0.301,0.182,0.23,-0.26,-9.69,-11,-5,3
52150,-0.180,0.301,-0.001,0.23,-0.26,-9.69,-9,-3,3
52151,-0.119,0.362,0.060,0.23,-0.26,-9.69,-9,-3,3
52152,-0.180,0.301,0.060,0.23,-0.26,-9.69,0,-10,6
52153,-0.058,0.301,0.121,0.23,-0.26,-9.69,0,-10,6
52154,-0.241,0.423,0.060,0.23,-0.26,-9.69,-4,-12,2
52155,-0.119,0.362,0.060,0.23,-0.26,-9.69,-4,-12,2
52156,-0.119,0.301,0.060,0.23,-0.26,-9.77,-5,-11,3
52157,-0.119,0.423,0.060,0.23,-0.26,-9.69,-5,-11,3
52158,0.003,0.240,0.060,0.23,-0.26,-9.69,-6,-12,2
52159,-0.119,0.362,0.060,0.23,-0.26,-9.69,-6,-12,2
52160,-0.241,0.301,-0.001,0.23,-0.34,-9.77,-10,-10,2
52161,-0.180,0.301,0.060,0.23,-0.34,-9.77,-10,-10,2
52162,-0.180,0.423,0.060,0.23,-0.34,-9.77,-8,-10,6
52163,-0.241,0.362,-0.001,0.30,-0.34,-9.77,-8,-10,6
52164,-0.058,0.362,-0.001,0.23,-0.34,-9.77,-3,-9,9
52165,-0.241,0.423,0.121,0.23,-0.34,-9.77,-3,-9,9
52166,-0.119,0.362,-0.001,0.23,-0.34,-9.77,-6,-12,8
52167,-0.180,0.301,0.060,0.23,-0.34,-9.69,-6,-12,8
52168,-0.119,0.301,0.121,0.23,-0.34,-9.69,-6,-4,10
52169,-0.180,0.301,0.060,0.30,-0.34,-9.69,-6,-4,10
52170,-0.241,0.301,0.243,0.23,-0.34,-9.69,-7,-11,5
52171,-0.119,0.362,0.060,0.23,-0.34,-9.69,-7,-11,5
52172,-0.119,0.362,0.121,0.23,-0.34,-9.69,-5,-9,7
52173,-0.119,0.179,0.060,0.23,-0.34,-9.69,-5,-9,7
52174,-0.180,0.179,0.121,0.23,-0.34,-9.69,-8,-10,6
52175,-0.180,0.301,0.060,0.23,-0.34,-9.69,-8,-10,6
52176,-0.119,0.423,0.060,0.23,-0.34,-9.69,-11,-13,1
52177,-0.180,0.362,-0.001,0.30,-0.34,-9.69,-11,-13,1
52178,-0.302,0.362,-0.001,0.23,-0.34,-9.69,-7,-7,9
52179,-0.241,0.301,0.060,0.23,-0.26,-9.69,-7,-7,9
52180,-0.119,0.423,0.060,0.23,-0.34,-9.69,-10,-10,14
52181,-0.119,0.240,0.121,0.23,-0.34,-9.69,-10,-10,14
52182,0.064,0.362,0.121,0.30,-0.34,-9.69,-6,-8,6
52183,-0.119,0.240,0.060,0.30,-0.34,-9.69,-6,-8,6
52184,-0.241,0.301,0.121,0.23,-0.34,-9.69,-2,-16,4
52185,-0.241,0.423,0.060,0.23,-0.34,-9.69,-2,-16,4
52186,-0.180,0.484,-0.001,0.23,-0.26,-9.69,-2,-4,6
52187,-0.241,0.362,0.121,0.23,-0.26,-9.69,-2,-4,6
52188,0.003,0.362,0.060,0.23,-0.26,-9.69,-10,-8,6
52189,0.003,0.179,-0.001,0.23,-0.34,-9.69,-10,-8,6
52190,-0.180,0.179,0.182,0.23,-0.34,-9.77,0,-4,4
52191,-0.180,0.179,0.182,0.23,-0.34,-9.77,0,-4,4
52192,-0.119,0.423,-0.001,0.23,-0.26,-9.77,-10,-10,-4
52193,-0.241,0.301,-0.062,0.23,-0.26,-9.77,-10,-10,-4
52194,-0.241,0.423,-0.001,0.30,-0.34,-9.77,-1,-13,3
52195,-0.180,0.362,-0.001,0.23,-0.34,-9.77,-1,-13,3
52196,-0.241,0.301,-0.001,0.30,-0.34,-9.77,-7,-7,7
52197,-0.058,0.423,0.060,0.23,-0.34,-9.69,-7,-7,7
52198,-0.119,0.362,0.121,0.23,-0.34,-9.69,-6,-4,6
52199,-0.119,0.301,0.121,0.23,-0.34,-9.69,-6,-4,6
52200,-0.119,0.301,0.121,0.23,-0.34,-9.69,-6,-12,6
52201,-0.058,0.423,0.060,0.23,-0.34,-9.69,-6,-12,6
52202,-0.119,0.240,0.060,0.23,-0.26,-9.69,0,-12,2
52203,-0.180,0.362,-0.001,0.23,-0.26,-9.69,0,-12,2
52204,-0.241,0.362,0.060,0.23,-0.26,-9.77,-3,-9,9
52205,-0.119,0.362,0.121,0.23,-0.26,-9.77,-3,-9,9
52206,-0.119,0.240,0.060,0.23,-0.26,-9.77,-6,-4,0
52207,-0.119,0.423,0.121,0.23,-0.26,-9.84,-6,-4,0
52208,-0.119,0.301,-0.001,0.23,-0.26,-9.84,-9,-7,9
52209,-0.058,0.362,-0.001,0.15,-0.26,-9.77,-9,-7,9
52210,-0.119,0.362,0.121,0.15,-0.26,-9.77,-1,-1,7
52211,-0.180,0.301,0.060,0.15,-0.26,-9.77,-1,-1,7
52212,-0.180,0.362,0.121,0.15,-0.26,-9.77,-7,-11,5
52213,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-7,-11,5
52214,-0.058,0.362,-0.062,0.15,-0.26,-9.77,-6,-6,4
52215,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-6,-6,4
52216,-0.119,0.362,0.060,0.15,-0.26,-9.77,-5,-9,1
52217,-0.180,0.301,0.121,0.15,-0.26,-9.77,-5,-9,1
52218,-0.119,0.301,0.121,0.15,-0.26,-9.77,-3,-5,3
52219,-0.119,0.423,0.060,0.15,-0.26,-9.77,-3,-5,3
52220,-0.058,0.362,0.060,0.15,-0.26,-9.77,-3,-5,9
52221,-0.180,0.484,0.060,0.15,-0.26,-9.77,-3,-5,9
52222,-0.119,0.362,0.060,0.15,-0.26,-9.77,-5,-15,5
52223,-0.119,0.362,0.060,0.15,-0.26,-9.77,-5,-15,5
52224,-0.119,0.301,0.060,0.15,-0.26,-9.77,-5,-3,5
52225,-0.180,0.301,0.060,0.15,-0.26,-9.77,-5,-3,5
52226,0.003,0.240,0.060,0.15,-0.26,-9.77,-8,-12,6
52227,-0.241,0.301,0.060,0.15,-0.26,-9.77,-8,-12,6
52228,-0.302,0.362,0.060,0.15,-0.26,-9.77,-1,-11,7
52229,-0.119,0.301,0.060,0.15,-0.26,-9.84,-1,-11,7
52230,-0.180,0.362,0.121,0.15,-0.26,-9.84,-5,-5,3
52231,-0.302,0.423,0.182,0.23,-0.26,-9.84,-5,-5,3
52232,-0.241,0.423,0.182,0.23,-0.34,-9.84,-8,-8,4
52233,-0.119,0.301,0.121,0.23,-0.26,-9.77,-8,-8,4
52234,-0.058,0.301,0.060,0.23,-0.26,-9.77,-4,-10,8
52235,-0.058,0.179,0.182,0.23,-0.26,-9.77,-4,-10,8
52236,-0.119,0.301,-0.001,0.23,-0.34,-9.77,-6,-6,2
52237,-0.119,0.362,0.121,0.23,-0.34,-9.77,-6,-6,2
52238,-0.058,0.301,0.060,0.23,-0.34,-9.77,-5,-5,5
52239,-0.241,0.301,0.121,0.23,-0.26,-9.77,-5,-5,5
52240,-0.180,0.301,0.121,0.23,-0.34,-9.77,-8,-6,8
52241,-0.180,0.362,0.121,0.23,-0.34,-9.77,-8,-6,8
52242,-0.180,0.362,0.182,0.23,-0.26,-9.77,-7,-7,3
52243,-0.119,0.362,0.121,0.23,-0.26,-9.77,-7,-7,3
52244,0.003,0.240,0.121,0.23,-0.26,-9.77,2,-6,6
52245,-0.180,0.301,0.121,0.23,-0.26,-9.77,2,-6,6
52246,-0.180,0.362,0.121,0.23,-0.26,-9.77,-9,-9,1
52247,-0.058,0.301,-0.001,0.23,-0.26,-9.77,-9,-9,1
52248,-0.119,0.423,0.060,0.23,-0.26,-9.77,-3,-11,7
52249,-0.119,0.362,-0.001,0.23,-0.26,-9.77,-3,-11,7
52250,-0.241,0.423,0.060,0.23,-0.26,-9.77,-4,-8,10
52251,-0.180,0.301,0.060,0.23,-0.26,-9.77,-4,-8,10
52252,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-8,-14,2
52253,-0.058,0.423,0.121,0.23,-0.26,-9.77,-8,-14,2
52254,0.003,0.301,0.060,0.23,-0.26,-9.77,-8,-4,8
52255,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-8,-4,8
52256,-0.241,0.301,0.060,0.23,-0.26,-9.77,-3,-9,9
52257,-0.180,0.240,0.060,0.23,-0.26,-9.77,-3,-9,9
52258,-0.180,0.423,-0.062,0.23,-0.26,-9.77,-4,-8,6
52259,-0.241,0.423,0.121,0.15,-0.26,-9.77,-4,-8,6
52260,-0.119,0.423,0.121,0.15,-0.26,-9.77,-3,-9,7
52261,-0.119,0.240,-0.062,0.15,-0.26,-9.77,-3,-9,7
52262,-0.119,0.301,0.060,0.15,-0.26,-9.77,-10,-4,6
52263,-0.180,0.362,-0.001,0.15,-0.26,-9.69,-10,-4,6
52264,-0.180,0.362,0.060,0.15,-0.26,-9.69,-5,-9,11
52265,-0.058,0.362,-0.001,0.15,-0.26,-9.77,-5,-9,11
52266,-0.180,0.240,0.060,0.15,-0.26,-9.77,-7,-5,11
52267,-0.241,0.362,0.121,0.23,-0.26,-9.69,-7,-5,11
52268,-0.241,0.362,0.121,0.23,-0.26,-9.69,-10,-8,4
52269,-0.119,0.301,0.060,0.23,-0.26,-9.69,-10,-8,4
52270,-0.119,0.301,-0.062,0.23,-0.26,-9.77,-3,-9,5
52271,-0.119,0.362,0.121,0.23,-0.26,-9.77,-3,-9,5
52272,-0.119,0.301,0.121,0.23,-0.26,-9.77,-8,-8,4
52273,-0.119,0.484,0.121,0.23,-0.26,-9.77,-8,-8,4
52274,-0.058,0.362,0.060,0.23,-0.34,-9.69,-8,-6,6
52275,-0.119,0.362,0.121,0.23,-0.26,-9.69,-8,-6,6
52276,-0.119,0.301,0.121,0.23,-0.26,-9.77,-3,-13,7
52277,-0.058,0.362,0.060,0.23,-0.26,-9.77,-3,-13,7
52278,-0.058,0.362,0.121,0.23,-0.26,-9.77,-4,-12,8
52279,-0.058,0.301,0.060,0.23,-0.26,-9.77,-4,-12,8
52280,-0.119,0.240,0.060,0.23,-0.26,-9.77,-7,-7,5
52281,-0.180,0.301,0.182,0.23,-0.26,-9.77,-7,-7,5
52282,-0.180,0.362,-0.062,0.23,-0.26,-9.77,-7,-9,3
52283,0.003,0.423,-0.001,0.23,-0.26,-9.77,-7,-9,3
52284,-0.241,0.240,0.121,0.15,-0.26,-9.77,1,-5,7
52285,-0.180,0.301,-0.123,0.15,-0.26,-9.77,1,-5,7
52286,-0.241,0.301,0.060,0.15,-0.26,-9.77,-9,-7,5
52287,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-9,-7,5
52288,-0.180,0.362,0.060,0.15,-0.34,-9.77,-6,-6,2
52289,-0.180,0.362,0.060,0.15,-0.34,-9.77,-6,-6,2
52290,-0.180,0.362,0.060,0.15,-0.26,-9.77,-5,-7,9
52291,-0.119,0.362,0.060,0.15,-0.26,-9.77,-5,-7,9
52292,-0.119,0.362,-0.062,0.23,-0.26,-9.77,-4,-2,6
52293,-0.119,0.362,0.060,0.15,-0.26,-9.77,-4,-2,6
52294,-0.180,0.362,0.060,0.23,-0.26,-9.77,-10,-10,8
52295,-0.241,0.362,0.060,0.23,-0.26,-9.77,-10,-10,8
52296,-0.119,0.362,0.060,0.23,-0.26,-9.77,-3,-11,3
52297,-0.119,0.301,0.121,0.23,-0.26,-9.77,-3,-11,3
52298,-0.302,0.423,0.121,0.23,-0.26,-9.77,-3,-9,5
52299,-0.180,0.301,0.121,0.23,-0.26,-9.77,-3,-9,5
52300,0.064,0.301,-0.062,0.23,-0.26,-9.77,-2,-6,6
52301,-0.119,0.301,-0.001,0.23,-0.26,-9.77,-2,-6,6
52302,-0.119,0.362,0.060,0.23,-0.26,-9.77,-6,-10,6
52303,-0.302,0.362,0.060,0.15,-0.26,-9.77,-6,-10,6
52304,-0.058,0.301,0.060,0.15,-0.26,-9.77,-6,-6,6
52305,-0.119,0.301,0.060,0.15,-0.26,-9.77,-6,-6,6
52306,-0.058,0.301,0.060,0.15,-0.26,-9.77,1,-9,3
52307,-0.058,0.301,-0.001,0.15,-0.26,-9.77,1,-9,3
52308,-0.058,0.423,0.121,0.15,-0.26,-9.77,-8,-10,6
52309,0.003,0.240,0.060,0.15,-0.26,-9.77,-8,-10,6
52310,-0.180,0.301,0.060,0.15,-0.26,-9.84,-7,-3,1
52311,-0.180,0.362,0.182,0.15,-0.26,-9.84,-7,-3,1
52312,-0.180,0.362,0.060,0.15,-0.26,-9.84,-6,-8,6
52313,-0.180,0.362,0.060,0.15,-0.26,-9.84,-6,-8,6
52314,-0.302,0.362,-0.001,0.15,-0.26,-9.77,-4,-6,6
52315,-0.180,0.362,0.060,0.15,-0.26,-9.77,-4,-6,6
52316,-0.180,0.423,0.060,0.15,-0.26,-9.77,-1,-9,11
52317,-0.119,0.423,0.121,0.15,-0.26,-9.77,-1,-9,11
52318,-0.058,0.240,0.060,0.23,-0.26,-9.77,-6,-6,8
52319,0.003,0.301,0.121,0.15,-0.26,-9.77,-6,-6,8
52320,-0.058,0.301,0.121,0.15,-0.34,-9.77,-4,-6,2
52321,0.003,0.301,0.060,0.15,-0.26,-9.77,-4,-6,2
52322,-0.058,0.362,0.060,0.23,-0.26,-9.77,-2,-4,2
52323,-0.180,0.362,0.060,0.23,-0.26,-9.77,-2,-4,2
52324,-0.241,0.301,0.060,0.23,-0.26,-9.77,-9,-7,7
52325,-0.058,0.362,0.060,0.23,-0.26,-9.77,-9,-7,7
52326,-0.119,0.362,0.182,0.15,-0.26,-9.77,-6,-8,4
52327,-0.180,0.301,0.182,0.15,-0.34,-9.77,-6,-8,4
52328,-0.180,0.240,0.060,0.15,-0.26,-9.77,-3,-5,7
52329,-0.058,0.423,0.060,0.15,-0.34,-9.77,-3,-5,7
52330,-0.180,0.301,-0.001,0.15,-0.26,-9.77,-6,-4,10
52331,-0.180,0.240,-0.001,0.15,-0.26,-9.77,-6,-4,10
52332,-0.058,0.240,0.121,0.15,-0.34,-9.77,-3,-17,9
52333,-0.180,0.362,-0.001,0.15,-0.26,-9.77,-3,-17,9
52334,-0.241,0.301,0.060,0.15,-0.26,-9.77,-14,-6,6
52335,-0.058,0.240,0.121,0.15,-0.26,-9.77,-14,-6,6
52336,-0.119,0.240,-0.001,0.15,-0.26,-9.77,-8,-8,8
52337,-0.119,0.423,0.060,0.15,-0.26,-9.77,-8,-8,8
52338,-0.119,0.301,0.060,0.15,-0.26,-9.77,-9,-11,7
52339,-0.058,0.301,0.060,0.15,-0.26,-9.69,-9,-11,7
52340,-0.119,0.179,-0.001,0.15,-0.34,-9.77,-6,-10,6
52341,-0.058,0.362,0.121,0.15,-0.26,-9.77,-6,-10,6
52342,-0.058,0.301,0.182,0.15,-0.26,-9.77,-8,-8,10
52343,-0.180,0.240,0.121,0.15,-0.26,-9.77,-8,-8,10
52344,-0.119,0.362,0.060,0.15,-0.34,-9.77,-13,-5,3
52345,-0.241,0.362,0.060,0.15,-0.34,-9.77,-13,-5,3
52346,-0.180,0.301,0.060,0.15,-0.34,-9.77,-10,-6,12
52347,-0.119,0.423,0.060,0.15,-0.34,-9.77,-10,-6,12
52348,-0.241,0.423,0.060,0.15,-0.26,-9.77,-10,-8,6
52349,-0.058,0.484,0.060,0.15,-0.26,-9.77,-10,-8,6
52350,-0.180,0.362,0.060,0.15,-0.26,-9.77,-4,-6,10
52351,-0.119,0.301,-0.001,0.15,-0.26,-9.77,-4,-6,10
52352,-0.119,0.362,-0.001,0.15,-0.26,-9.77,-2,-8,4
52353,-0.058,0.362,0.060,0.15,-0.26,-9.77,-2,-8,4
52354,-0.119,0.301,0.060,0.15,-0.26,-9.77,-4,-6,4
52355,-0.241,0.301,0.060,0.15,-0.26,-9.77,-4,-6,4
52356,-0.180,0.423,0.060,0.15,-0.26,-9.77,-6,-6,6
52357,-0.180,0.545,0.060,0.15,-0.26,-9.77,-6,-6,6
52358,-0.058,0.362,0.121,0.15,-0.26,-9.77,-5,-13,1
52359,-0.058,0.240,0.121,0.15,-0.26,-9.77,-5,-13,1
52360,-0.180,0.362,0.121,0.15,-0.26,-9.77,-4,-8,4
52361,-0.119,0.240,-0.001,0.15,-0.34,-9.77,-4,-8,4
52362,-0.180,0.240,0.060,0.15,-0.34,-9.77,-9,-7,1
52363,-0.241,0.362,-0.001,0.15,-0.34,-9.77,-9,-7,1
52364,-0.180,0.423,0.060,0.15,-0.34,-9.77,-7,-7,9
