nr,time,flyState,ax,ay,az,gx,gy,gz,height_speed,set_h,height,throttle,set_pitch,pitch,set_roll,roll,set_yaw,yaw,motval_0,motval_1, motval_2,motval_3,hor_xv,hor_yv, hor_dt,hor_seqNum,xPos,yPos,targetXVel,targetYVel,targetPitch, targetRoll, adj_pitch, adj_roll, adj_yaw, adj_h
7079,946684937.590087,1,0.171674,-0.135653,-9.879741,0.000000,-0.047609,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.866295,0.000000,-0.786008,0.000000,-18.234824,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032440,1090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7080,946684937.595184,1,0.171674,-0.135653,-9.803100,0.061037,0.135502,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.868627,0.000000,-0.786125,0.000000,-18.235036,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032440,1090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7081,946684937.600128,1,0.171674,-0.135653,-9.803100,0.000000,-0.047609,0.080569,0.000000,0.000000,0.299880,0.000000,0.000000,0.870006,0.000000,-0.786539,0.000000,-18.234638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032440,1090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7082,946684937.605194,1,0.171674,-0.135653,-9.879741,0.061037,0.013428,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.871638,0.000000,-0.786606,0.000000,-18.234848,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032440,1090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7083,946684937.610168,1,0.095034,-0.135653,-9.803100,-0.061037,-0.169683,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.869118,0.000000,-0.787320,0.000000,-18.235055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032440,1090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7084,946684937.615325,1,0.171674,-0.135653,-9.803100,0.000000,-0.108646,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.870196,0.000000,-0.787740,0.000000,-18.235268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7085,946684937.620239,1,0.171674,-0.135653,-9.803100,0.000000,0.074465,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.872159,0.000000,-0.788140,0.000000,-18.235772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7086,946684937.625244,1,0.171674,-0.135653,-9.803100,0.061037,0.013428,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.873825,0.000000,-0.788241,0.000000,-18.235675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7087,946684937.630279,1,0.171674,-0.135653,-9.879741,-0.061037,-0.108646,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.874819,0.000000,-0.788906,0.000000,-18.235576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7088,946684937.635284,1,0.171674,-0.135653,-9.879741,0.061037,0.135502,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.877021,0.000000,-0.788956,0.000000,-18.235784,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7089,946684937.640258,1,0.171674,-0.135653,-9.879741,0.000000,0.013428,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.878599,0.000000,-0.789306,0.000000,-18.236295,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7090,946684937.645324,1,0.171674,-0.135653,-9.879741,-0.061037,0.013428,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.880181,0.000000,-0.789968,0.000000,-18.236196,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032623,1091,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7091,946684937.650299,1,0.171674,-0.135653,-9.879741,-0.061037,0.013428,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.881741,0.000000,-0.790612,0.000000,-18.236706,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7092,946684937.655456,1,0.171674,-0.135653,-9.879741,0.061037,0.074465,0.080569,-0.004250,0.000000,0.299540,0.000000,0.000000,0.883632,0.000000,-0.790651,0.000000,-18.236291,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7093,946684937.660369,1,0.171674,-0.135653,-9.879741,-0.061037,0.135502,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.885758,0.000000,-0.791282,0.000000,-18.236494,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7094,946684937.665405,1,0.171674,-0.135653,-9.879741,0.061037,-0.108646,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.886684,0.000000,-0.791314,0.000000,-18.236395,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7095,946684937.670379,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.888508,0.000000,-0.791647,0.000000,-18.236298,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7096,946684937.675415,1,0.095034,-0.135653,-9.803100,0.000000,0.013428,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.886803,0.000000,-0.792026,0.000000,-18.236814,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032196,1092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7097,946684937.680389,1,0.095034,-0.135653,-9.803100,-0.061037,0.074465,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.885395,0.000000,-0.792700,0.000000,-18.237020,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7098,946684937.685424,1,0.095034,-0.135653,-9.803100,0.061037,0.074465,-0.102542,-0.004250,0.000000,0.299540,0.000000,0.000000,0.884002,0.000000,-0.792767,0.000000,-18.237536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7099,946684937.690429,1,0.095034,-0.135653,-9.803100,0.000000,-0.047609,0.080569,-0.004250,0.000000,0.299540,0.000000,0.000000,0.882000,0.000000,-0.793136,0.000000,-18.237133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7100,946684937.695587,1,0.095034,-0.135653,-9.803100,-0.061037,0.013428,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.880328,0.000000,-0.793826,0.000000,-18.237346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7101,946684937.700500,1,0.095034,-0.059012,-9.803100,0.000000,-0.047609,-0.041505,0.000000,0.000000,0.299540,0.000000,0.000000,0.878329,0.000000,-0.790897,0.000000,-18.237550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7102,946684937.705505,1,0.095034,-0.059012,-9.803100,0.122074,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.876345,0.000000,-0.787380,0.000000,-18.237452,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7103,946684937.710510,1,0.171674,-0.059012,-9.803100,0.000000,0.196539,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.878864,0.000000,-0.784484,0.000000,-18.237049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031708,1093,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7104,946684937.715545,1,0.095034,-0.059012,-9.803100,0.000000,-0.108646,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.876568,0.000000,-0.781602,0.000000,-18.236643,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033081,1094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7105,946684937.720550,1,0.171674,-0.059012,-9.803100,-0.061037,-0.047609,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.877868,0.000000,-0.779032,0.000000,-18.236546,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033081,1094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7106,946684937.725585,1,0.171674,-0.135653,-9.803100,0.000000,0.013428,0.019532,0.000000,0.000000,0.299540,0.000000,0.000000,0.879468,0.000000,-0.779452,0.000000,-18.236447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033081,1094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7107,946684937.730590,1,0.171674,-0.059012,-9.803100,-0.061037,0.135502,0.080569,0.000000,0.000000,0.299540,0.000000,0.000000,0.881662,0.000000,-0.776887,0.000000,-18.236044,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033081,1094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7108,946684937.735748,1,0.171674,-0.059012,-9.803100,0.122074,-0.169683,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.882319,0.000000,-0.773412,0.000000,-18.235943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033081,1094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7109,946684937.740631,1,0.095034,-0.059012,-9.879741,0.000000,-0.047609,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.880264,0.000000,-0.770541,0.000000,-18.236146,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033081,1094,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7110,946684937.745635,1,0.095034,-0.059012,-9.803100,0.000000,-0.047609,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.878257,0.000000,-0.767708,0.000000,-18.236049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7111,946684937.750640,1,0.095034,-0.059012,-9.803100,-0.061037,0.074465,-0.102542,-0.004250,0.000000,0.299200,0.000000,0.000000,0.876864,0.000000,-0.765190,0.000000,-18.236563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7112,946684937.755676,1,0.095034,-0.059012,-9.803100,0.061037,0.135502,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.875785,0.000000,-0.762073,0.000000,-18.236156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7113,946684937.760681,1,0.095034,-0.059012,-9.803100,0.122074,0.013428,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.874092,0.000000,-0.758666,0.000000,-18.236059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7114,946684937.765716,1,0.095034,-0.059012,-9.803100,0.000000,0.013428,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.872407,0.000000,-0.755883,0.000000,-18.236267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7115,946684937.770721,1,0.095034,-0.059012,-9.803100,0.122074,-0.108646,-0.102542,-0.004250,0.000000,0.299200,0.000000,0.000000,0.870117,0.000000,-0.752502,0.000000,-18.236781,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7116,946684937.775878,1,0.095034,-0.059012,-9.803100,-0.061037,0.074465,-0.041505,0.004250,0.000000,0.299880,0.000000,0.000000,0.868774,0.000000,-0.750062,0.000000,-18.236995,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032257,1095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7117,946684937.780761,1,0.095034,-0.135653,-9.803100,0.061037,0.013428,-0.041505,0.004250,0.000000,0.299880,0.000000,0.000000,0.867088,0.000000,-0.750294,0.000000,-18.237198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032990,1096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7118,946684937.785766,1,0.095034,-0.059012,-9.803100,0.061037,0.013428,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.865421,0.000000,-0.747239,0.000000,-18.237101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032990,1096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7119,946684937.790771,1,0.095034,-0.135653,-9.803100,0.061037,-0.108646,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.863153,0.000000,-0.747481,0.000000,-18.237003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032990,1096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7120,946684937.795806,1,0.095034,-0.135653,-9.803100,0.061037,0.013428,0.202643,0.004250,0.000000,0.299880,0.000000,0.000000,0.861505,0.000000,-0.747721,0.000000,-18.235982,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032990,1096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7121,946684937.800842,1,0.171674,-0.135653,-9.879741,0.183111,-0.047609,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.862782,0.000000,-0.747306,0.000000,-18.235883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032990,1096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7122,946684937.805847,1,0.171674,-0.135653,-9.803100,0.000000,-0.047609,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.864108,0.000000,-0.747853,0.000000,-18.235786,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032990,1096,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7123,946684937.810852,1,0.171674,-0.135653,-9.879741,-0.061037,0.013428,0.019532,0.004250,0.000000,0.299880,0.000000,0.000000,0.865674,0.000000,-0.748656,0.000000,-18.235688,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7124,946684937.816284,1,0.171674,-0.135653,-9.879741,-0.061037,-0.169683,-0.102542,0.004250,0.000000,0.299540,0.000000,0.000000,0.866296,0.000000,-0.749498,0.000000,-18.236245,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7125,946684937.820953,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.868094,0.000000,-0.749972,0.000000,-18.236155,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7126,946684937.825958,1,0.171674,-0.135653,-9.879741,-0.122074,-0.047609,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.869337,0.000000,-0.751065,0.000000,-18.236363,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7127,946684937.830963,1,0.171674,-0.059012,-9.879741,0.061037,0.074465,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.871180,0.000000,-0.747984,0.000000,-18.236266,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7128,946684937.835998,1,0.171674,-0.135653,-9.879741,0.000000,-0.047609,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.872408,0.000000,-0.748477,0.000000,-18.236167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7129,946684937.840972,1,0.171674,-0.059012,-9.879741,0.000000,0.013428,0.080569,0.004250,0.000000,0.299540,0.000000,0.000000,0.873927,0.000000,-0.745708,0.000000,-18.235765,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.031311,1097,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7130,946684937.846008,1,0.171674,-0.059012,-9.879741,0.122074,0.013428,-0.041505,0.004250,0.000000,0.299540,0.000000,0.000000,0.875445,0.000000,-0.742342,0.000000,-18.235974,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033172,1098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7131,946684937.851013,1,0.095034,-0.059012,-9.879741,-0.061037,0.074465,0.019532,0.004250,0.000000,0.299540,0.000000,0.000000,0.873997,0.000000,-0.739903,0.000000,-18.235876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033172,1098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7132,946684937.856536,1,0.095034,-0.135653,-9.879741,0.061037,0.013428,0.080569,0.000000,0.000000,0.299880,0.000000,0.000000,0.872311,0.000000,-0.740112,0.000000,-18.235431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033172,1098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7133,946684937.861053,1,0.095034,-0.059012,-9.879741,0.000000,-0.047609,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.870235,0.000000,-0.737360,0.000000,-18.235618,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033172,1098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7134,946684937.866058,1,0.171674,-0.059012,-9.879741,0.000000,-0.047609,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.871453,0.000000,-0.734637,0.000000,-18.235521,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033172,1098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7135,946684937.871032,1,0.095034,-0.059012,-9.879741,0.122074,-0.047609,-0.041505,0.000000,0.000000,0.299880,0.000000,0.000000,0.869407,0.000000,-0.731321,0.000000,-18.235728,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033172,1098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7136,946684937.876098,1,0.171674,-0.135653,-9.879741,-0.061037,-0.108646,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.870324,0.000000,-0.732191,0.000000,-18.235629,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093496,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7137,946684937.881072,1,0.171674,-0.135653,-9.803100,-0.061037,0.135502,0.019532,0.000000,0.000000,0.299880,0.000000,0.000000,0.872499,0.000000,-0.733092,0.000000,-18.235531,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093496,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7138,946684937.886108,1,0.171674,-0.135653,-9.803100,-0.061037,-0.047609,-0.102542,0.000000,0.000000,0.299880,0.000000,0.000000,0.873762,0.000000,-0.733993,0.000000,-18.236047,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093496,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7139,946684937.891113,1,0.171674,-0.135653,-9.803100,0.122074,0.013428,-0.102542,0.000000,0.000000,0.299880,0.000000,0.000000,0.875319,0.000000,-0.733977,0.000000,-18.236561,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093496,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7140,946684937.896270,1,0.171674,-0.135653,-9.803100,0.061037,0.013428,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.876887,0.000000,-0.734262,0.000000,-18.236774,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093284,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7141,946684937.901184,1,0.171674,-0.135653,-9.803100,-0.061037,0.074465,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.878715,0.000000,-0.735147,0.000000,-18.236978,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093284,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7142,946684937.906188,1,0.171674,-0.135653,-9.803100,0.061037,0.074465,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.880548,0.000000,-0.735430,0.000000,-18.236880,0.000000,0.000000,0.000000,0.000000,0.000000,-0.093284,0.032074,1099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7143,946684937.911193,1,0.171674,-0.135653,-9.879741,0.000000,0.013428,0.141606,-0.004250,0.000000,0.299200,0.000000,0.000000,0.882010,0.000000,-0.735970,0.000000,-18.236172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032532,1100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7144,946684937.916229,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.883774,0.000000,-0.736509,0.000000,-18.236073,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032532,1100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7145,946684937.921386,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,0.080569,-0.004250,0.000000,0.299200,0.000000,0.000000,0.885550,0.000000,-0.737048,0.000000,-18.235658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032532,1100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7146,946684937.926269,1,0.171674,-0.135653,-9.879741,-0.122074,-0.108646,-0.041505,-0.004250,0.000000,0.299200,0.000000,0.000000,0.886376,0.000000,-0.738168,0.000000,-18.235861,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032532,1100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7147,946684937.931274,1,0.171674,-0.135653,-9.879741,-0.061037,0.013428,0.019532,-0.004250,0.000000,0.299200,0.000000,0.000000,0.887807,0.000000,-0.738996,0.000000,-18.235764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032532,1100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7148,946684937.936370,1,0.171674,-0.135653,-9.879741,0.061037,-0.108646,0.080569,-0.004250,0.000000,0.299540,0.000000,0.000000,0.888623,0.000000,-0.739210,0.000000,-18.235354,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.032532,1100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7149,946684937.941314,1,0.171674,-0.135653,-9.879741,0.061037,0.013428,0.019532,-0.004250,0.000000,0.299540,0.000000,0.000000,0.890034,0.000000,-0.739428,0.000000,-18.235256,0.000000,0.000000,0.000000,0.000000,-0.045995,0.000000,0.032562,1101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7150,946684937.946319,1,0.171674,-0.135653,-9.879741,0.000000,0.074465,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.891748,0.000000,-0.739947,0.000000,-18.235465,0.000000,0.000000,0.000000,0.000000,-0.045995,0.000000,0.032562,1101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
7151,946684937.951324,1,0.171674,-0.135653,-9.879741,0.061037,0.013428,-0.041505,-0.004250,0.000000,0.299540,0.000000,0.000000,0.893149,0.000000,-0.740159,0.000000,-18.235673,0.000000,0.000000,0.000000,0.000000,-0.045995,0.000000,0.032562,1101,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002185,0.035518,-0.000142,-0.010197
