ax,ay,az,gx,gy,gz,mx,my,mz
-0.020,0.021,9.830,+0.08,-0.13,-0.08,39,-75,31
-0.020,0.021,9.830,+0.02,+0.06,-0.02,39,-75,31
-0.020,0.021,9.830,-0.04,+0.06,-0.02,38,-68,32
-0.020,0.021,9.830,+0.08,+0.06,+0.10,38,-68,32
-0.020,0.021,9.830,-0.04,+0.06,+0.10,31,-73,29
-0.020,0.021,9.830,+0.02,+0.06,+0.04,31,-73,29
-0.020,0.021,9.830,-0.04,+0.06,-0.02,32,-72,26
-0.020,0.021,9.830,-0.10,+0.12,-0.02,32,-72,26
-0.020,0.021,9.830,-0.04,+0.06,+0.04,32,-68,28
-0.020,0.021,9.830,-0.10,-0.07,-0.02,32,-68,28
0.057,0.021,9.830,+0.02,-0.01,-0.08,36,-72,30
-0.020,0.021,9.830,+0.08,+0.06,+0.04,36,-72,30
-0.020,0.021,9.830,+0.08,-0.07,+0.10,41,-75,29
-0.020,0.021,9.830,+0.21,+0.12,-0.02,41,-75,29
-0.020,0.021,9.830,+0.02,+0.06,+0.04,31,-73,35
-0.020,0.021,9.830,-0.10,-0.01,-0.08,31,-73,35
-0.020,0.021,9.830,-0.10,+0.06,+0.04,36,-76,32
-0.020,0.021,9.830,-0.04,-0.01,-0.08,36,-76,32
-0.020,0.021,9.830,-0.04,+0.12,-0.02,30,-74,32
-0.020,0.021,9.830,-0.04,-0.07,-0.08,30,-74,32
-0.020,0.021,9.830,+0.08,-0.07,+0.04,38,-70,26
-0.020,0.021,9.830,+0.02,+0.06,+0.04,38,-70,26
-0.020,0.021,9.830,+0.02,+0.06,-0.02,33,-73,31
-0.020,-0.056,9.753,+0.02,-0.07,+0.04,33,-73,31
-0.020,0.021,9.830,-0.04,-0.13,+0.04,34,-74,34
-0.020,0.021,9.753,-0.10,-0.13,+0.04,34,-74,34
-0.020,0.021,9.753,+0.08,-0.07,-0.02,35,-71,33
-0.020,0.021,9.830,-0.04,+0.06,+0.04,35,-71,33
-0.020,0.021,9.830,+0.02,-0.07,-0.02,35,-71,27
-0.020,0.021,9.830,-0.04,-0.07,-0.08,35,-71,27
-0.020,-0.056,9.830,-0.04,-0.07,-0.08,30,-70,28
-0.020,0.021,9.830,-0.04,-0.01,-0.02,30,-70,28
-0.020,0.021,9.830,-0.04,+0.06,-0.08,37,-75,31
0.057,0.021,9.830,-0.10,+0.12,-0.02,37,-75,31
-0.020,0.021,9.830,+0.02,-0.07,+0.04,32,-72,30
-0.020,0.021,9.830,-0.04,-0.07,-0.02,32,-72,30
0.057,0.021,9.830,-0.10,-0.01,-0.08,39,-69,31
0.057,0.021,9.830,+0.14,+0.12,-0.02,39,-69,31
0.057,0.021,9.830,+0.14,-0.01,-0.08,29,-69,21
-0.020,0.021,9.830,+0.08,+0.06,-0.08,29,-69,21
-0.020,-0.056,9.753,+0.02,-0.07,-0.08,35,-77,27
-0.020,0.021,9.753,+0.08,-0.01,+0.10,35,-77,27
-0.020,0.021,9.753,+0.02,-0.01,+0.04,33,-73,31
-0.020,0.021,9.830,-0.04,-0.07,+0.04,33,-73,31
-0.020,-0.056,9.830,-0.04,+0.12,-0.02,35,-79,31
-0.020,0.021,9.830,-0.04,+0.06,-0.02,35,-79,31
-0.020,-0.056,9.830,-0.04,-0.07,+0.04,27,-65,25
-0.020,0.021,9.830,+0.02,+0.06,-0.02,27,-65,25
-0.020,0.021,9.830,+0.02,+0.12,+0.04,31,-75,33
-0.020,0.021,9.830,+0.02,-0.01,+0.04,31,-75,33
-0.020,0.021,9.830,-0.04,+0.06,-0.08,34,-72,28
-0.020,0.021,9.830,+0.14,+0.06,+0.04,34,-72,28
-0.020,0.021,9.830,+0.02,-0.07,-0.02,32,-72,30
-0.020,0.021,9.830,+0.02,+0.12,+0.04,32,-72,30
-0.020,0.021,9.830,+0.02,+0.12,-0.02,35,-73,31
-0.020,0.097,9.830,+0.02,-0.07,+0.04,35,-73,31
-0.020,0.021,9.830,-0.04,+0.06,-0.02,30,-72,32
-0.020,0.021,9.830,+0.08,+0.06,+0.04,30,-72,32
-0.020,0.021,9.830,+0.08,-0.01,-0.08,31,-73,27
-0.020,0.021,9.830,+0.08,+0.06,-0.02,31,-73,27
-0.020,0.021,9.830,+0.14,-0.07,+0.04,35,-67,29
-0.020,0.021,9.830,-0.04,-0.07,+0.04,35,-67,29
-0.020,0.021,9.830,-0.04,-0.07,+0.04,36,-68,30
-0.020,0.021,9.830,-0.10,-0.01,+0.04,36,-68,30
-0.020,0.021,9.830,-0.10,-0.01,+0.04,32,-74,28
-0.020,0.021,9.830,-0.04,-0.07,+0.04,32,-74,28
-0.020,0.021,9.830,-0.04,+0.06,+0.10,31,-67,29
-0.020,0.021,9.830,+0.02,-0.07,+0.04,31,-67,29
-0.020,0.021,9.830,+0.02,+0.06,-0.02,31,-75,31
-0.020,0.021,9.830,+0.02,+0.12,-0.02,31,-75,31
-0.020,0.021,9.830,+0.02,-0.01,+0.04,33,-71,29
-0.020,0.021,9.830,-0.04,-0.01,-0.02,33,-71,29
-0.020,0.021,9.830,+0.02,+0.06,-0.02,32,-68,32
-0.020,0.021,9.830,+0.02,+0.12,+0.10,32,-68,32
-0.020,0.021,9.830,+0.02,+0.06,+0.04,36,-72,32
-0.020,0.021,9.830,+0.08,+0.06,+0.04,36,-72,32
-0.020,0.021,9.830,+0.08,+0.18,+0.04,37,-69,27
0.057,0.021,9.830,+0.02,-0.01,+0.04,37,-69,27
0.057,0.021,9.830,+0.08,+0.06,-0.02,33,-75,27
0.057,0.021,9.830,-0.04,+0.12,+0.10,33,-75,27
-0.020,0.021,9.830,+0.14,-0.01,-0.02,33,-69,29
-0.020,0.021,9.830,+0.02,-0.01,+0.04,33,-69,29
-0.020,0.021,9.830,+0.02,+0.12,-0.02,34,-72,30
-0.020,0.021,9.830,+0.02,-0.01,+0.04,34,-72,30
-0.020,0.021,9.830,-0.04,-0.01,+0.04,35,-73,31
-0.020,0.021,9.830,-0.04,-0.01,-0.02,35,-73,31
-0.020,0.021,9.830,+0.02,-0.01,+0.04,33,-75,25
-0.020,0.021,9.907,+0.02,-0.07,+0.10,33,-75,25
-0.020,0.097,9.830,+0.02,+0.12,-0.08,27,-73,29
-0.020,0.097,9.830,-0.04,-0.07,-0.14,27,-73,29
-0.020,0.021,9.830,-0.04,+0.12,+0.04,32,-76,32
-0.020,0.021,9.830,+0.02,+0.12,+0.04,32,-76,32
0.057,0.021,9.830,+0.08,+0.06,+0.04,33,-73,25
0.057,0.021,9.830,+0.02,-0.07,+0.04,33,-73,25
0.057,0.021,9.830,+0.02,-0.07,+0.04,35,-77,29
0.057,0.021,9.830,+0.08,-0.01,-0.02,35,-77,29
-0.020,0.021,9.830,+0.02,-0.13,+0.10,34,-70,30
0.057,0.021,9.830,-0.04,-0.01,-0.02,34,-70,30
0.057,0.021,9.830,+0.02,+0.18,-0.08,37,-71,31
-0.020,0.021,9.830,-0.10,-0.01,-0.08,37,-71,31
-0.020,0.021,9.830,+0.14,+0.12,-0.02,27,-75,31
-0.020,0.021,9.830,-0.04,+0.12,-0.14,27,-75,31
0.057,0.021,9.830,+0.02,+0.06,-0.02,36,-66,30
0.057,0.021,9.830,+0.08,+0.06,-0.02,36,-66,30
0.057,0.021,9.830,+0.14,+0.06,+0.04,31,-73,31
-0.020,0.021,9.830,+0.02,+0.06,-0.02,31,-73,31
-0.020,0.021,9.830,+0.02,+0.12,+0.04,41,-75,23
-0.020,0.021,9.830,-0.10,+0.06,+0.04,41,-75,23
0.057,0.021,9.830,-0.10,-0.07,+0.10,35,-73,25
-0.020,0.021,9.830,+0.08,-0.01,-0.08,35,-73,25
-0.020,0.021,9.830,-0.10,-0.07,+0.04,32,-72,32
-0.020,0.021,9.753,-0.04,-0.01,+0.10,32,-72,32
-0.020,0.021,9.753,+0.02,-0.01,+0.04,37,-67,29
-0.020,0.021,9.753,-0.04,+0.12,+0.04,37,-67,29
-0.020,0.021,9.830,+0.02,-0.01,+0.04,33,-73,27
-0.020,0.021,9.830,-0.04,-0.01,-0.08,33,-73,27
-0.020,0.021,9.830,-0.04,+0.12,-0.08,34,-70,30
-0.020,0.021,9.830,+0.02,+0.18,-0.08,34,-70,30
0.057,0.021,9.830,+0.02,-0.01,-0.02,37,-67,27
0.057,0.021,9.830,+0.08,+0.06,-0.02,37,-67,27
0.057,0.021,9.830,+0.02,+0.06,+0.04,34,-76,32
0.057,0.021,9.830,-0.04,+0.12,-0.08,34,-76,32
0.057,0.097,9.830,+0.02,-0.01,-0.08,38,-76,32
0.057,0.097,9.830,+0.02,+0.18,+0.04,38,-76,32
-0.020,0.097,9.830,-0.04,-0.01,-0.14,32,-72,30
-0.020,0.097,9.830,+0.02,+0.12,-0.08,32,-72,30
0.057,0.097,9.830,+0.02,+0.12,+0.04,34,-74,26
0.057,0.097,9.830,+0.02,+0.12,-0.02,34,-74,26
0.057,0.097,9.830,-0.10,-0.07,-0.02,37,-69,27
0.057,0.097,9.830,-0.10,+0.18,+0.10,37,-69,27
0.057,0.097,9.830,-0.04,+0.06,-0.14,32,-74,30
0.057,0.021,9.830,-0.10,-0.01,-0.02,32,-74,30
0.057,0.097,9.830,-0.10,-0.13,-0.08,33,-73,31
0.057,0.021,9.830,-0.10,+0.06,-0.02,33,-73,31
0.057,0.021,9.830,+0.02,+0.06,-0.02,35,-69,31
0.057,0.021,9.830,-0.04,+0.12,-0.02,35,-69,31
-0.020,0.021,9.753,+0.02,-0.01,+0.04,34,-72,30
-0.020,0.021,9.753,-0.04,-0.13,-0.02,34,-72,30
0.057,0.021,9.753,+0.02,-0.13,+0.04,34,-68,30
0.057,0.021,9.830,-0.04,-0.01,-0.02,34,-68,30
0.057,0.021,9.753,-0.10,+0.12,+0.04,29,-73,27
0.057,0.021,9.830,+0.02,-0.01,-0.08,29,-73,27
0.057,0.021,9.830,+0.08,-0.01,+0.04,38,-74,30
-0.020,0.021,9.830,+0.02,-0.07,+0.10,38,-74,30
-0.020,0.021,9.830,-0.04,+0.06,-0.02,35,-67,27
-0.020,0.021,9.830,-0.10,+0.06,+0.04,35,-67,27
-0.020,0.021,9.830,-0.04,-0.07,-0.02,39,-73,35
-0.020,0.021,9.830,+0.08,+0.06,+0.04,39,-73,35
-0.020,0.021,9.830,-0.04,+0.06,-0.02,41,-71,29
-0.020,0.021,9.830,+0.08,+0.06,-0.02,41,-71,29
-0.020,0.021,9.830,+0.02,-0.01,+0.04,30,-72,34
0.057,0.021,9.830,-0.04,-0.13,+0.04,30,-72,34
0.057,0.021,9.830,+0.02,-0.13,-0.02,32,-74,30
0.057,0.021,9.830,+0.02,-0.01,-0.02,32,-74,30
-0.020,0.021,9.830,-0.16,-0.01,-0.02,31,-71,27
0.057,0.021,9.830,+0.08,+0.06,-0.02,31,-71,27
0.057,0.021,9.830,-0.04,-0.01,-0.02,34,-72,30
-0.020,0.021,9.830,+0.08,-0.01,-0.02,34,-72,30
-0.020,0.021,9.830,+0.02,-0.01,+0.04,34,-72,32
0.057,0.021,9.830,-0.04,+0.12,-0.02,34,-72,32
0.057,0.021,9.830,+0.08,-0.13,+0.04,34,-70,28
0.057,0.021,9.830,+0.02,-0.01,-0.02,34,-70,28
0.057,0.021,9.830,+0.08,-0.07,-0.02,30,-70,22
0.057,0.021,9.830,+0.02,+0.12,-0.02,30,-70,22
0.057,0.097,9.830,+0.02,-0.07,+0.04,37,-71,27
0.057,0.097,9.830,+0.08,+0.12,+0.10,37,-71,27
0.057,0.097,9.830,-0.04,+0.06,-0.14,31,-71,31
-0.020,0.097,9.830,+0.08,-0.01,+0.04,31,-71,31
-0.020,0.097,9.830,-0.10,-0.07,-0.08,28,-72,30
-0.020,0.097,9.830,+0.02,-0.07,-0.08,28,-72,30
-0.020,0.097,9.830,+0.08,+0.12,+0.10,32,-72,34
-0.020,0.097,9.830,+0.14,-0.01,+0.04,32,-72,34
-0.020,0.097,9.830,+0.08,-0.07,+0.04,34,-72,26
-0.020,0.097,9.830,+0.02,-0.01,-0.02,34,-72,26
-0.020,0.021,9.830,+0.02,+0.06,-0.02,36,-74,30
-0.020,0.021,9.830,-0.04,+0.18,+0.04,36,-74,30
-0.020,0.021,9.830,+0.08,+0.06,-0.08,36,-74,30
-0.020,0.021,9.830,+0.08,+0.12,-0.08,36,-74,30
-0.020,0.021,9.830,+0.14,-0.07,+0.04,32,-72,30
0.057,0.021,9.830,+0.02,+0.06,-0.08,32,-72,30
0.057,0.021,9.830,+0.02,-0.01,-0.02,34,-74,30
0.057,0.021,9.830,-0.10,-0.07,+0.10,34,-74,30
0.057,0.021,9.830,-0.04,-0.07,-0.02,29,-71,29
0.057,0.021,9.830,+0.02,-0.07,+0.04,29,-71,29
0.057,0.021,9.830,+0.02,-0.01,-0.02,33,-71,27
0.057,0.021,9.830,+0.08,+0.06,-0.08,33,-71,27
0.057,0.021,9.830,-0.04,-0.01,-0.02,33,-73,31
0.057,0.021,9.830,-0.04,+0.12,-0.08,33,-73,31
0.057,0.021,9.830,-0.04,-0.07,-0.02,36,-74,24
0.057,0.021,9.830,-0.04,-0.07,-0.08,36,-74,24
-0.020,0.021,9.830,-0.10,-0.01,-0.08,30,-74,32
-0.020,0.021,9.830,-0.04,-0.01,-0.08,30,-74,32
-0.020,0.021,9.830,+0.02,-0.07,-0.02,33,-75,33
-0.020,0.021,9.830,+0.02,-0.01,-0.08,33,-75,33
-0.020,0.021,9.830,-0.10,-0.01,-0.02,34,-74,28
-0.020,0.021,9.830,+0.02,-0.01,+0.04,34,-74,28
-0.020,0.021,9.830,+0.08,+0.06,-0.02,37,-69,31
-0.020,0.097,9.830,-0.04,-0.01,-0.02,37,-69,31
-0.020,0.021,9.830,+0.08,-0.01,-0.02,36,-72,32
-0.020,0.021,9.830,-0.04,-0.01,-0.08,36,-72,32
-0.020,0.021,9.830,-0.04,+0.12,+0.04,33,-71,25
-0.020,0.021,9.830,+0.02,-0.01,+0.10,33,-71,25
-0.020,0.021,9.830,-0.10,+0.12,-0.02,33,-75,27
-0.020,0.097,9.830,+0.08,+0.06,-0.02,33,-75,27
-0.020,0.021,9.830,+0.08,-0.13,-0.14,29,-71,27
-0.020,0.021,9.830,+0.08,-0.07,-0.08,29,-71,27
-0.020,0.021,9.830,+0.08,+0.06,-0.08,34,-78,32
-0.020,0.021,9.830,+0.08,+0.06,-0.14,34,-78,32
-0.020,0.021,9.830,+0.02,-0.01,+0.10,37,-69,29
-0.020,0.021,9.830,+0.02,-0.01,+0.10,37,-69,29
-0.020,0.021,9.830,+0.14,-0.07,-0.02,33,-73,33
0.057,0.021,9.830,-0.10,-0.13,-0.02,33,-73,33
0.057,0.021,9.830,+0.02,-0.13,-0.02,30,-70,30
-0.020,0.021,9.830,+0.08,+0.06,-0.08,30,-70,30
0.057,0.021,9.830,+0.08,+0.06,+0.10,32,-68,26
-0.020,0.021,9.830,+0.02,-0.01,+0.04,32,-68,26
-0.020,0.021,9.830,+0.08,-0.01,+0.04,34,-68,28
-0.020,0.021,9.830,-0.10,+0.06,-0.02,34,-68,28
0.057,0.021,9.830,+0.08,-0.01,+0.04,30,-74,26
0.057,0.021,9.830,-0.04,+0.12,-0.08,30,-74,26
-0.020,0.021,9.907,-0.04,+0.12,-0.02,34,-72,28
-0.020,0.021,9.830,-0.04,+0.06,+0.10,34,-72,28
0.057,0.021,9.830,-0.04,+0.06,+0.10,27,-69,29
-0.020,0.021,9.830,-0.04,+0.06,-0.02,27,-69,29
0.057,0.021,9.830,+0.02,-0.13,+0.04,33,-71,33
0.057,0.021,9.830,+0.02,-0.01,-0.02,33,-71,33
-0.020,0.021,9.830,+0.02,+0.06,-0.08,30,-70,30
-0.020,0.021,9.830,+0.08,+0.06,-0.02,30,-70,30
0.057,0.021,9.830,-0.04,-0.01,+0.04,30,-74,28
-0.020,0.021,9.830,+0.08,+0.06,+0.04,30,-74,28
-0.020,0.021,9.830,-0.04,-0.01,-0.02,33,-69,33
0.057,0.021,9.830,+0.08,+0.06,+0.10,33,-69,33
-0.020,0.021,9.830,+0.08,+0.06,-0.08,32,-70,26
-0.020,0.021,9.830,+0.02,-0.01,+0.10,32,-70,26
-0.020,0.021,9.830,+0.02,-0.01,+0.04,33,-73,31
-0.020,0.021,9.830,+0.02,-0.07,+0.04,33,-73,31
-0.020,0.021,9.830,-0.04,+0.06,-0.08,35,-73,31
0.057,0.021,9.830,-0.04,-0.13,+0.04,35,-73,31
-0.020,0.021,9.830,-0.04,-0.07,+0.04,30,-76,28
0.057,0.021,9.830,+0.02,+0.12,+0.04,30,-76,28
0.057,0.021,9.830,-0.04,-0.13,-0.08,35,-73,27
0.057,0.021,9.830,+0.02,+0.06,+0.04,35,-73,27
0.057,0.021,9.830,+0.02,+0.06,-0.02,33,-73,35
0.057,0.021,9.830,+0.02,-0.07,+0.04,33,-73,35
0.057,0.021,9.830,+0.02,-0.07,-0.02,35,-69,29
0.057,0.021,9.830,-0.10,-0.07,+0.04,35,-69,29
0.057,0.021,9.830,-0.04,-0.07,+0.10,34,-74,28
0.057,0.021,9.830,+0.02,+0.12,+0.10,34,-74,28
0.057,0.021,9.830,+0.02,-0.01,-0.02,29,-75,27
0.057,0.021,9.830,+0.08,-0.13,+0.04,29,-75,27
-0.020,0.021,9.753,+0.14,-0.01,+0.04,34,-74,28
-0.020,0.021,9.753,+0.08,-0.07,-0.02,34,-74,28
0.057,0.021,9.753,-0.04,-0.01,-0.02,32,-68,28
-0.020,0.021,9.830,+0.02,-0.01,+0.04,32,-68,28
-0.020,0.021,9.830,-0.04,-0.01,+0.04,31,-71,29
-0.020,0.021,9.830,+0.02,-0.07,-0.02,31,-71,29
-0.020,0.021,9.830,+0.02,+0.06,-0.02,35,-69,29
0.057,0.021,9.830,+0.02,-0.07,+0.04,35,-69,29
0.057,0.021,9.830,+0.02,+0.06,+0.10,28,-72,28
0.057,0.021,9.830,+0.02,-0.01,-0.02,28,-72,28
-0.020,0.021,9.830,-0.04,-0.01,-0.08,33,-71,25
-0.020,0.021,9.830,+0.08,+0.06,+0.04,33,-71,25
-0.020,0.021,9.830,+0.02,-0.07,-0.02,36,-74,32
-0.020,0.021,9.830,+0.02,-0.07,-0.02,36,-74,32
-0.020,0.021,9.830,-0.04,+0.18,-0.08,34,-76,32
-0.020,0.021,9.830,+0.02,-0.01,-0.02,34,-76,32
-0.020,0.021,9.830,+0.02,+0.12,+0.10,32,-70,30
-0.020,0.021,9.830,-0.04,-0.01,-0.02,32,-70,30
-0.020,0.021,9.830,+0.02,+0.06,+0.04,37,-73,33
0.057,0.097,9.830,-0.10,+0.06,+0.10,37,-73,33
-0.020,0.097,9.830,+0.02,+0.06,+0.04,35,-73,31
0.057,0.097,9.830,-0.04,-0.07,-0.08,35,-73,31
0.057,0.097,9.830,+0.08,-0.13,-0.02,34,-74,30
0.057,0.021,9.830,+0.14,+0.06,+0.04,34,-74,30
-0.020,0.021,9.830,+0.02,+0.06,-0.02,27,-73,29
0.057,0.021,9.830,-0.10,-0.13,-0.02,27,-73,29
-0.020,0.021,9.830,+0.14,-0.01,+0.10,35,-69,27
-0.020,0.021,9.830,+0.02,+0.06,+0.04,35,-69,27
0.057,0.021,9.830,+0.02,+0.06,+0.10,31,-71,29
-0.020,0.021,9.830,+0.02,+0.06,-0.08,31,-71,29
-0.020,0.021,9.830,+0.08,-0.07,-0.14,33,-73,25
-0.020,0.021,9.830,+0.21,+0.06,-0.02,33,-73,25
-0.020,0.021,9.830,+0.08,-0.01,-0.02,32,-74,30
-0.020,0.021,9.830,-0.04,-0.07,+0.04,32,-74,30
-0.020,0.021,9.830,+0.08,-0.07,-0.02,33,-77,31
-0.020,0.021,9.830,-0.04,-0.01,+0.10,33,-77,31
-0.020,0.021,9.830,-0.04,-0.07,-0.02,34,-70,26
-0.020,0.021,9.830,-0.04,+0.06,+0.04,34,-70,26
-0.020,0.021,9.830,+0.14,-0.07,+0.10,33,-75,29
-0.020,0.021,9.830,+0.14,-0.01,-0.02,33,-75,29
-0.020,0.021,9.830,-0.04,+0.06,-0.02,35,-69,33
-0.020,0.021,9.830,+0.02,-0.01,+0.04,35,-69,33
-0.020,0.021,9.830,+0.02,-0.07,-0.02,30,-74,32
-0.020,0.021,9.830,-0.10,-0.07,+0.04,30,-74,32
-0.020,0.021,9.830,+0.08,-0.01,+0.10,34,-74,28
-0.020,0.021,9.830,+0.08,-0.01,-0.02,34,-74,28
-0.020,0.021,9.830,-0.04,+0.12,-0.02,33,-73,29
-0.020,0.021,9.830,+0.02,-0.07,-0.02,33,-73,29
-0.020,0.021,9.830,+0.02,-0.13,+0.10,36,-72,28
-0.020,0.021,9.830,+0.02,-0.01,-0.08,36,-72,28
-0.020,0.021,9.830,+0.14,+0.06,-0.02,33,-71,29
-0.020,0.021,9.830,+0.08,+0.12,+0.10,33,-71,29
-0.020,0.021,9.830,+0.02,-0.07,+0.10,35,-75,31
-0.020,0.021,9.830,+0.08,+0.06,-0.02,35,-75,31
-0.020,0.021,9.830,-0.04,+0.06,+0.04,35,-73,29
-0.020,0.021,9.830,-0.10,+0.06,-0.02,35,-73,29
-0.020,0.021,9.830,-0.10,+0.12,-0.02,29,-71,29
-0.020,0.021,9.830,+0.02,-0.01,-0.02,29,-71,29
-0.020,0.021,9.830,+0.08,-0.07,-0.02,33,-75,33
-0.020,0.021,9.830,-0.04,+0.06,+0.04,33,-75,33
-0.020,0.021,9.830,-0.04,-0.07,-0.08,37,-75,29
-0.020,0.021,9.830,-0.04,+0.06,+0.04,37,-75,29
-0.020,0.021,9.830,+0.02,-0.01,-0.08,37,-71,33
-0.020,-0.056,9.830,+0.08,+0.06,-0.02,37,-71,33
-0.020,-0.056,9.830,-0.10,+0.06,-0.02,34,-74,28
0.057,0.021,9.830,-0.04,+0.06,+0.04,34,-74,28
0.057,0.021,9.830,-0.04,+0.06,-0.02,29,-73,29
-0.020,0.021,9.830,-0.10,-0.07,-0.02,29,-73,29
0.057,0.021,9.830,-0.04,-0.13,+0.10,34,-70,32
-0.020,0.021,9.830,+0.02,-0.01,-0.02,34,-70,32
-0.020,0.021,9.830,-0.04,-0.01,-0.08,36,-72,32
-0.020,0.021,9.830,-0.04,-0.01,+0.10,36,-72,32
-0.020,0.021,9.830,+0.02,+0.06,-0.02,33,-71,33
-0.020,0.021,9.830,-0.04,-0.01,-0.02,33,-71,33
-0.020,0.021,9.830,+0.02,-0.01,-0.08,37,-69,31
-0.020,0.021,9.830,+0.02,-0.07,+0.04,37,-69,31
-0.020,0.021,9.830,+0.02,-0.01,-0.02,32,-72,30
-0.020,0.021,9.830,+0.08,+0.06,+0.04,32,-72,30
-0.020,0.021,9.830,+0.08,-0.01,+0.10,31,-73,27
-0.020,0.021,9.830,+0.08,+0.06,+0.04,31,-73,27
-0.020,0.021,9.830,+0.08,-0.07,+0.04,34,-72,26
-0.020,0.021,9.830,+0.02,-0.01,+0.04,34,-72,26
-0.020,0.021,9.830,-0.10,+0.12,-0.02,33,-73,27
-0.020,0.021,9.830,-0.04,+0.06,+0.04,33,-73,27
-0.020,0.021,9.830,-0.10,+0.12,-0.02,36,-76,32
-0.020,0.021,9.830,+0.14,-0.01,+0.04,36,-76,32
-0.020,0.021,9.830,-0.04,-0.07,-0.02,38,-70,28
-0.020,0.021,9.830,+0.08,+0.06,-0.02,38,-70,28
-0.020,0.021,9.830,+0.14,+0.12,-0.08,39,-69,31
-0.020,0.021,9.830,+0.02,-0.01,+0.04,39,-69,31
-0.020,0.021,9.830,+0.02,+0.06,-0.08,32,-72,26
-0.020,0.021,9.830,+0.02,+0.06,+0.04,32,-72,26
-0.020,0.021,9.830,+0.02,-0.07,+0.10,34,-70,30
-0.020,0.021,9.830,+0.08,+0.06,+0.04,34,-70,30
-0.020,0.021,9.830,-0.04,+0.06,-0.02,39,-77,29
-0.020,0.021,9.830,-0.04,+0.06,+0.04,39,-77,29
-0.020,0.021,9.830,+0.02,-0.07,-0.02,40,-72,28
-0.020,0.097,9.830,+0.02,+0.06,-0.14,40,-72,28
-0.020,0.021,9.830,-0.04,+0.18,-0.02,35,-75,29
-0.020,0.097,9.830,+0.02,+0.06,-0.02,35,-75,29
-0.020,0.021,9.830,-0.04,-0.01,-0.02,36,-70,34
-0.020,0.021,9.830,-0.04,+0.18,-0.08,36,-70,34
-0.020,0.021,9.830,+0.08,+0.12,+0.10,37,-73,33
-0.020,0.021,9.830,+0.08,+0.06,-0.02,37,-73,33
-0.020,0.021,9.830,+0.02,+0.06,+0.04,34,-70,30
-0.020,0.021,9.830,+0.08,-0.01,-0.08,34,-70,30
-0.020,0.021,9.830,+0.08,+0.18,-0.08,34,-76,26
-0.020,0.021,9.830,-0.04,-0.07,+0.04,34,-76,26
-0.020,0.021,9.830,+0.02,+0.12,+0.10,32,-70,26
-0.020,0.021,9.830,-0.04,+0.06,+0.04,32,-70,26
-0.020,0.021,9.830,-0.04,-0.01,-0.02,38,-74,28
-0.020,0.021,9.830,+0.02,+0.06,-0.02,38,-74,28
-0.020,0.021,9.830,-0.04,-0.01,-0.08,34,-70,26
-0.020,0.021,9.830,+0.14,-0.07,+0.10,34,-70,26
-0.020,0.021,9.830,-0.04,-0.01,+0.04,33,-75,25
-0.020,0.021,9.830,-0.10,+0.06,-0.08,33,-75,25
-0.020,0.021,9.830,-0.04,-0.07,-0.02,34,-74,32
-0.020,0.021,9.830,-0.04,-0.01,+0.04,34,-74,32
-0.020,0.021,9.830,+0.02,+0.06,+0.04,34,-68,34
-0.020,0.021,9.830,+0.02,-0.07,+0.04,34,-68,34
-0.020,0.021,9.830,-0.04,-0.01,+0.04,31,-71,27
-0.020,0.021,9.830,-0.04,-0.01,+0.10,31,-71,27
-0.020,0.021,9.830,+0.02,-0.01,-0.08,39,-71,31
-0.020,0.021,9.830,+0.02,-0.07,+0.10,39,-71,31
-0.020,0.021,9.830,+0.08,-0.01,+0.10,31,-75,29
-0.020,0.021,9.830,-0.10,-0.01,+0.04,31,-75,29
-0.020,0.021,9.830,+0.02,+0.06,+0.10,35,-73,31
0.057,0.021,9.830,+0.02,-0.01,+0.04,35,-73,31
0.057,0.021,9.830,-0.04,-0.07,+0.10,38,-74,26
0.057,0.021,9.830,+0.02,-0.07,+0.04,38,-74,26
0.057,0.021,9.830,+0.02,+0.12,-0.02,39,-73,31
0.057,0.021,9.830,+0.02,-0.07,+0.04,39,-73,31
0.057,0.021,9.753,+0.02,-0.07,-0.02,32,-72,22
0.057,0.021,9.753,+0.02,-0.01,-0.02,32,-72,22
0.057,0.021,9.753,+0.02,+0.06,-0.02,34,-70,30
0.057,0.021,9.753,+0.02,+0.06,+0.04,34,-70,30
0.057,0.021,9.753,-0.04,-0.07,+0.04,37,-73,29
-0.020,0.021,9.753,+0.08,-0.01,-0.08,37,-73,29
-0.020,0.021,9.753,+0.02,-0.07,+0.10,29,-71,27
-0.020,0.021,9.753,+0.02,-0.13,-0.08,29,-71,27
-0.020,0.021,9.753,+0.02,-0.01,-0.02,33,-73,35
-0.020,0.021,9.830,-0.04,+0.06,+0.04,33,-73,35
-0.020,0.021,9.830,+0.08,+0.06,+0.04,35,-73,33
-0.020,0.021,9.830,+0.02,-0.01,+0.04,35,-73,33
-0.020,0.021,9.830,-0.04,-0.07,-0.08,37,-75,25
-0.020,0.021,9.830,-0.04,-0.19,+0.10,37,-75,25
-0.020,0.021,9.830,-0.04,-0.01,-0.02,35,-71,29
-0.020,0.021,9.830,-0.04,-0.13,-0.08,35,-71,29
-0.020,0.021,9.830,-0.04,-0.01,+0.10,32,-72,30
-0.020,0.021,9.830,+0.02,-0.01,-0.02,32,-72,30
-0.020,0.021,9.830,+0.02,+0.06,-0.02,32,-78,30
0.057,0.021,9.830,-0.10,+0.12,+0.16,32,-78,30
