cnt,flyState,setpoint.h [m],setpoint.pitch [deg],setpoint.roll [deg],setpoint.yaw [deg],motval_avg [frac],motval_0 [frac],motval_1 [frac],motval_2 [frac],motval_3 [frac],hor_velocities.xv,hor_velocities.yv,hor_velocities.dt,hor_velocities.seqNum,att.ts [s],att.ax [m/s^2],att.ay [m/s^2],att.az [m/s^2],att.gx [deg/s],att.gx_kalman [deg/s],att.gx_bias_kalman [deg/s],att.gy [deg/s],att.gy_kalman [deg/s],att.gy_bias_kalman [deg/s],att.gz [deg/s],att.hv [m/sec],att.h [m],att.pitch [deg],att.roll [deg],att.yaw [deg],xPos [m],yPos [m],targetXVel [m/s],targetYVel [m/s],targetPitch [deg],targetRoll [deg],adj_pitch,adj_roll,adj_yaw,adj_h
5596,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.625746,0.651540,0.694254,0.668460,0.161538,-0.807688,0.031098,787,946691169.918273,-0.496630,0.284720,-10.135722,-47.059236,-46.862407,-0.196828,8.511918,8.708746,0.229167,-9.357280,-0.034001,1.004700,-2.447327,1.477851,-8.025351,0.629164,0.195754,0.000000,0.000000,0.000000,0.000000,0.021357,-0.012897,0.000000,-0.000000
5597,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.628431,0.650679,0.691569,0.669321,-0.153413,-0.767064,0.032745,788,946691169.923187,0.499698,1.434329,-10.135722,-51.698051,-51.469260,-0.228790,13.761102,13.989893,0.204817,-5.145726,-0.034001,1.004700,-2.342777,1.274721,-8.050637,0.628410,0.191985,0.000000,0.000000,0.000000,0.000000,0.020445,-0.011124,0.000000,-0.000000
5598,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.632185,0.650036,0.687815,0.669964,-0.153413,-0.767064,0.032745,788,946691169.928192,0.346417,0.667923,-9.982441,-54.688865,-54.446850,-0.242015,29.691765,29.933779,0.185243,30.499893,-0.034001,1.004700,-2.164604,1.022814,-7.897985,0.627643,0.188146,0.000000,0.000000,0.000000,0.000000,0.018890,-0.008926,0.000000,-0.000000
5599,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.634907,0.648621,0.685093,0.671379,-0.153413,-0.767064,0.032745,788,946691169.933197,-0.726552,0.284720,-10.059082,-48.829310,-48.583355,-0.245954,18.155768,18.401722,0.194867,15.728936,-0.034001,1.004700,-2.089702,0.785790,-7.819262,0.626875,0.184306,0.000000,0.000000,0.000000,0.000000,0.018236,-0.006857,0.000000,-0.000000
5600,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.636625,0.646710,0.683375,0.673290,-0.153413,-0.767064,0.032745,788,946691169.938201,-0.266708,0.821204,-10.212363,-47.730643,-47.465741,-0.264903,-2.902005,-2.637102,0.192016,-4.657430,-0.034001,1.004700,-2.100744,0.577795,-7.842568,0.626107,0.180468,0.000000,0.000000,0.000000,0.000000,0.018332,-0.005042,0.000000,-0.000000
5601,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.640158,0.645938,0.679842,0.674062,-0.153413,-0.767064,0.032745,788,946691169.943176,0.576339,0.591282,-10.059082,-54.322640,-54.043439,-0.279201,24.259470,24.538671,0.167400,11.822566,-0.034001,1.004700,-1.942537,0.331197,-7.783749,0.625344,0.176652,0.000000,0.000000,0.000000,0.000000,0.016952,-0.002890,0.000000,-0.000000
5602,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.644282,0.644939,0.675718,0.675061,-0.153517,-0.767583,0.032745,788,946691169.949188,-0.496630,0.591282,-9.982441,-53.223977,-52.928950,-0.295027,31.278725,31.573752,0.172521,30.133672,-0.080752,1.005380,-1.763499,0.037627,-7.602587,0.624421,0.172037,0.000000,0.000000,0.000000,0.000000,0.015389,-0.000328,0.000000,-0.000000
5603,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.645407,0.643384,0.674593,0.676616,-0.153517,-0.767583,0.032745,788,946691169.953491,-1.109755,0.591282,-10.289003,-41.810054,-41.498970,-0.311085,1.919919,2.231005,0.193121,4.131901,-0.080752,1.005380,-1.788173,-0.115915,-7.584807,0.623760,0.168734,0.000000,0.000000,0.000000,0.000000,0.015605,0.001012,0.000000,-0.000000
5604,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.648225,0.642122,0.671775,0.677878,-0.153517,-0.767583,0.032745,788,946691169.958251,0.116495,0.208079,-10.212363,-51.759086,-51.440850,-0.318237,15.287027,15.605265,0.182029,1.873531,-0.080752,1.005380,-1.698992,-0.349633,-7.575890,0.623030,0.165081,0.000000,0.000000,0.000000,0.000000,0.014827,0.003051,0.000000,-0.000000
5605,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.651684,0.641647,0.668316,0.678353,-0.413181,-0.688635,0.036499,789,946691169.963195,-0.036786,0.514642,-9.905801,-51.209754,-50.874784,-0.334968,32.804651,33.139621,0.175829,27.692191,-0.080752,1.005380,-1.528018,-0.575092,-7.438980,0.620987,0.161676,0.000000,0.000000,0.000000,0.000000,0.013334,0.005019,0.000000,-0.000000
5606,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.652948,0.640181,0.667052,0.679819,-0.413181,-0.688635,0.036499,789,946691169.968200,-1.646239,0.667923,-10.365644,-38.086795,-37.730997,-0.355797,8.878140,9.233936,0.211113,24.396191,-0.080752,1.005380,-1.539603,-0.731489,-7.316877,0.618919,0.158229,0.000000,0.000000,0.000000,0.000000,0.013436,0.006383,0.000000,-0.000000
5607,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.654211,0.637915,0.665789,0.682085,-0.413181,-0.688635,0.036499,789,946691169.973205,-0.649911,0.208079,-10.365644,-43.824274,-43.458654,-0.365620,-8.334299,-7.968679,0.220497,-1.178320,-0.080752,1.005380,-1.597039,-0.933697,-7.322775,0.616851,0.154783,0.000000,0.000000,0.000000,0.000000,0.013937,0.008148,0.000000,-0.000000
5608,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.657328,0.637280,0.662672,0.682720,-0.413181,-0.688635,0.036499,789,946691169.978424,0.423058,0.054798,-9.675879,-43.641163,-43.268597,-0.372567,21.879026,22.251592,0.201831,15.789972,-0.080752,1.005380,-1.454831,-1.148695,-7.240367,0.614695,0.151189,0.000000,0.000000,0.000000,0.000000,0.012696,0.010024,0.000000,-0.000000
5609,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.658973,0.636538,0.661027,0.683462,-0.413181,-0.688635,0.036499,789,946691169.983215,-1.339677,0.667923,-10.135722,-36.682942,-36.286542,-0.396401,20.414138,20.810538,0.230711,36.786706,-0.080752,1.005380,-1.403128,-1.285412,-7.064121,0.612715,0.147890,0.000000,0.000000,0.000000,0.000000,0.012245,0.011217,0.000000,-0.000000
5610,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.658994,0.634140,0.661006,0.685860,-0.541265,-0.902108,0.027862,790,946691169.988342,-1.722880,0.284720,-10.365644,-31.738944,-31.328408,-0.410534,-14.987334,-14.576800,0.267950,5.291604,0.008500,1.005380,-1.539347,-1.424020,-7.036991,0.609940,0.143264,0.000000,0.000000,0.000000,0.000000,0.013433,0.012427,0.000000,0.000000
5611,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.660914,0.633239,0.659086,0.686761,-0.541265,-0.902108,0.027862,790,946691169.993377,0.116495,-0.251765,-9.675879,-32.654500,-32.243517,-0.410983,8.695029,9.106012,0.257714,10.113530,0.008500,1.005380,-1.480921,-1.585664,-6.986070,0.607215,0.138722,0.000000,0.000000,0.000000,0.000000,0.012923,0.013838,0.000000,0.000000
5612,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662638,0.632715,0.657362,0.687285,-0.541265,-0.902108,0.027862,790,946691169.998291,-0.803192,0.208079,-9.829160,-31.006501,-30.581718,-0.424784,19.132359,19.557142,0.273081,34.833521,0.008500,1.005380,-1.412186,-1.714444,-6.814896,0.604555,0.134289,0.000000,0.000000,0.000000,0.000000,0.012324,0.014961,0.000000,0.000000
5613,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662064,0.630709,0.657937,0.689291,-0.541265,-0.902108,0.027862,790,946691170.003204,-2.106083,0.361360,-10.289003,-22.827539,-22.384805,-0.442735,-14.804224,-14.361489,0.320262,12.432936,0.008500,1.005380,-1.559993,-1.796454,-6.753814,0.601896,0.129857,0.000000,0.000000,0.000000,0.000000,0.013614,0.015677,0.000000,0.000000
5614,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662323,0.629063,0.657677,0.690937,-0.541265,-0.902108,0.027862,790,946691170.008239,-0.573270,-0.481687,-9.829160,-20.813318,-20.374825,-0.438492,-12.973113,-12.534621,0.328269,3.155309,0.008500,1.005380,-1.639440,-1.905652,-6.737927,0.599170,0.125315,0.000000,0.000000,0.000000,0.000000,0.014307,0.016630,0.000000,0.000000
5615,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.663913,0.628943,0.656087,0.691057,-0.541265,-0.902108,0.027862,790,946691170.013214,0.193136,-0.405046,-9.445957,-19.470503,-19.034139,-0.436363,13.211768,13.648131,0.315415,24.823450,0.008500,1.005380,-1.555257,-2.003663,-6.614431,0.596478,0.120827,0.000000,0.000000,0.000000,0.000000,0.013572,0.017485,0.000000,0.000000
5616,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.663858,0.627685,0.656142,0.692315,0.000000,-0.809824,0.031037,791,946691170.018218,-1.952802,-0.098483,-9.905801,-16.418653,-15.975205,-0.443448,-0.704672,-0.261224,0.360303,29.279153,0.008500,1.005380,-1.630511,-2.072566,-6.467916,0.596478,0.116775,0.000000,0.000000,0.000000,0.000000,0.014229,0.018087,0.000000,0.000000
5617,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662924,0.625372,0.657076,0.694628,0.000000,-0.809824,0.031037,791,946691170.023223,-1.339677,-0.634968,-9.982441,-14.038209,-13.601776,-0.436433,-28.232367,-27.795933,0.387773,-0.384838,0.008500,1.005380,-1.816548,-2.151571,-6.469843,0.596478,0.112722,0.000000,0.000000,0.000000,0.000000,0.015852,0.018776,0.000000,0.000000
5618,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.663835,0.625177,0.656165,0.694823,0.000000,-0.806264,0.031037,791,946691170.028320,0.576339,-1.018171,-9.216035,-6.957915,-6.540763,-0.417152,0.699179,1.116331,0.362530,13.836788,-0.055254,1.000960,-1.775510,-2.214943,-6.399318,0.596478,0.108612,0.000000,0.000000,0.000000,0.000000,0.015494,0.019329,0.000000,-0.000000
5619,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.664231,0.624800,0.655769,0.695200,0.000000,-0.806264,0.031037,791,946691170.033386,-1.109755,-0.711608,-9.905801,-6.469619,-6.061189,-0.408430,7.291178,7.699607,0.384304,27.875302,-0.055254,1.000960,-1.774439,-2.259236,-6.258101,0.596478,0.104528,0.000000,0.000000,0.000000,0.000000,0.015485,0.019716,0.000000,-0.000000
5620,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662807,0.622528,0.657193,0.697472,0.000000,-0.806264,0.031037,791,946691170.038269,-1.799520,-0.634968,-9.905801,-8.300729,-7.898711,-0.402019,-30.429699,-30.027681,0.423483,-3.070467,-0.055254,1.000960,-1.986133,-2.307794,-6.273094,0.596478,0.100591,0.000000,0.000000,0.000000,0.000000,0.017332,0.020139,0.000000,-0.000000
5621,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.663015,0.622192,0.656985,0.697808,0.000000,-0.806264,0.031037,791,946691170.043273,0.423058,-1.324733,-9.369316,1.770379,2.145483,-0.375104,-7.784967,-7.409863,0.401896,7.366863,-0.055254,1.000960,-1.993471,-2.338985,-6.236230,0.596478,0.096556,0.000000,0.000000,0.000000,0.000000,0.017396,0.020411,0.000000,-0.000000
5622,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.663906,0.622849,0.656094,0.697151,0.000000,-0.806264,0.031037,791,946691170.048217,0.116495,-1.171452,-9.369316,4.028748,4.381345,-0.352597,14.432509,14.785106,0.389558,19.574267,-0.055254,1.000960,-1.904821,-2.352386,-6.139454,0.596478,0.092570,0.000000,0.000000,0.000000,0.000000,0.016623,0.020528,0.000000,-0.000000
5623,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662585,0.621666,0.657415,0.698334,0.297100,-0.445650,0.033691,792,946691170.053222,-1.646239,-0.864890,-10.059082,5.005341,5.345823,-0.340482,-17.611927,-17.271445,0.423718,2.056642,-0.055254,1.000960,-2.048301,-2.344502,-6.129160,0.597965,0.090339,0.000000,0.000000,0.000000,0.000000,0.017875,0.020460,0.000000,-0.000000
5624,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.661828,0.620746,0.658172,0.699254,0.297100,-0.445650,0.033691,792,946691170.058227,-0.190067,-1.401374,-9.522597,6.653340,6.965453,-0.312112,-20.236517,-19.924405,0.419000,-3.924985,-0.055254,1.000960,-2.144332,-2.353834,-6.148805,0.599451,0.088109,0.000000,0.000000,0.000000,0.000000,0.018713,0.020541,0.000000,-0.000000
5625,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662908,0.621824,0.657092,0.698176,0.297100,-0.445650,0.033691,792,946691170.063232,1.189464,-1.631296,-9.216035,10.986969,11.262857,-0.275888,11.319621,11.595509,0.374803,6.268197,-0.055254,1.000960,-2.020705,-2.353892,-6.117433,0.600938,0.085878,0.000000,0.000000,0.000000,0.000000,0.017634,0.020542,0.000000,-0.000000
5626,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.662710,0.622519,0.657290,0.697481,0.299623,-0.449434,0.033691,792,946691170.068359,-1.033114,-1.094812,-9.905801,15.442672,15.699680,-0.257008,11.624805,11.881814,0.393484,0.530717,0.050998,1.009460,-1.992220,-2.302807,-6.114712,0.602475,0.083574,0.000000,0.000000,0.000000,0.000000,0.017385,0.020096,0.000000,0.000000
5627,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.661088,0.621788,0.658912,0.698212,0.299623,-0.449434,0.033691,792,946691170.073394,-0.726552,-1.094812,-9.982441,15.747857,15.985971,-0.238113,-23.410443,-23.172329,0.403084,-16.620685,0.050998,1.009460,-2.127072,-2.251752,-6.198395,0.603983,0.081311,0.000000,0.000000,0.000000,0.000000,0.018562,0.019650,0.000000,0.000000
5628,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.661582,0.623260,0.658418,0.696740,0.299623,-0.449434,0.033691,792,946691170.078308,1.419386,-1.478015,-9.292676,21.424299,21.630156,-0.205857,7.291178,7.497034,0.352641,2.667013,0.050998,1.009460,-2.014393,-2.195712,-6.185290,0.605456,0.079103,0.000000,0.000000,0.000000,0.000000,0.017579,0.019161,0.000000,0.000000
5629,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.661878,0.625156,0.658122,0.694844,0.299623,-0.449434,0.033691,792,946691170.083221,0.039855,-1.018171,-9.829160,24.170966,24.358861,-0.187896,22.733544,22.921439,0.342642,-2.399060,0.050998,1.009460,-1.888810,-2.104018,-6.197076,0.606928,0.076895,0.000000,0.000000,0.000000,0.000000,0.016483,0.018361,0.000000,0.000000
5630,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.659649,0.625123,0.660351,0.694877,0.305712,0.152856,0.033020,793,946691170.088226,-1.263036,-0.558327,-10.289003,26.612446,26.795024,-0.182579,-18.222296,-18.039718,0.366118,-27.119053,0.050998,1.009460,-2.018416,-1.978192,-6.332807,0.608458,0.077660,0.000000,0.000000,0.000000,0.000000,0.017614,0.017263,0.000000,0.000000
5631,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.659083,0.626604,0.660917,0.693396,0.305712,0.152856,0.033020,793,946691170.093231,0.959542,-1.018171,-9.599238,29.420149,29.582957,-0.162809,-0.460524,-0.297716,0.329940,-2.704245,0.050998,1.009460,-1.966014,-1.860927,-6.346342,0.609988,0.078425,0.000000,0.000000,0.000000,0.000000,0.017157,0.016240,0.000000,0.000000
5632,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.659643,0.629293,0.660357,0.690707,0.305712,0.152856,0.033020,793,946691170.098236,1.036183,-0.788249,-9.599238,28.565631,28.714505,-0.148876,25.846432,25.995308,0.292505,-5.634022,0.050998,1.009460,-1.779802,-1.738915,-6.374540,0.611518,0.079190,0.000000,0.000000,0.000000,0.000000,0.015532,0.015175,0.000000,0.000000
5633,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.657883,0.630981,0.662117,0.689019,0.305712,0.152856,0.033020,793,946691170.103240,-1.109755,-0.021843,-10.365644,37.232888,37.388463,-0.155573,5.826289,5.981862,0.312903,-24.921720,0.050998,1.009460,-1.783988,-1.541388,-6.499250,0.613048,0.079955,0.000000,0.000000,0.000000,0.000000,0.015568,0.013451,0.000000,0.000000
5634,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.656252,0.632302,0.663748,0.687698,0.306020,0.153010,0.033020,793,946691170.108367,0.116495,-0.405046,-10.059082,34.181037,34.332206,-0.151171,-6.686300,-6.535129,0.301279,-9.601428,0.119004,1.010480,-1.801707,-1.372226,-6.548476,0.614617,0.080739,0.000000,0.000000,0.000000,0.000000,0.015723,0.011975,0.000000,0.000000
5635,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.656610,0.635383,0.663390,0.684617,0.306020,0.153010,0.033020,793,946691170.113403,1.419386,-0.634968,-9.675879,34.547258,34.686461,-0.139201,24.869839,25.009040,0.254361,0.042421,0.119004,1.010480,-1.604657,-1.216190,-6.548262,0.616158,0.081510,0.000000,0.000000,0.000000,0.000000,0.014003,0.010613,0.000000,0.000000
5636,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.655251,0.638069,0.664749,0.681931,0.000000,0.816353,0.030945,794,946691170.118316,-0.496630,0.131438,-10.059082,44.435255,44.582626,-0.147372,17.667471,17.814843,0.260479,-26.447646,0.119004,1.010480,-1.528667,-0.984422,-6.678202,0.616158,0.085521,0.000000,0.000000,0.000000,0.000000,0.013340,0.008591,0.000000,0.000000
5637,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.652687,0.639333,0.667313,0.680667,0.000000,0.816353,0.030945,794,946691170.123229,-0.803192,-0.021843,-10.365644,43.519702,43.670113,-0.150410,-10.653706,-10.503296,0.273809,-24.494461,0.119004,1.010480,-1.603120,-0.765140,-6.798542,0.616158,0.089531,0.000000,0.000000,0.000000,0.000000,0.013990,0.006677,0.000000,0.000000
5638,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.652577,0.642075,0.667423,0.677925,0.000000,0.816353,0.030945,794,946691170.128234,1.342745,-0.634968,-9.829160,37.049778,37.185600,-0.135822,16.812953,16.948775,0.230291,7.611011,0.119004,1.010480,-1.452332,-0.601751,-6.760449,0.616158,0.093617,0.000000,0.000000,0.000000,0.000000,0.012674,0.005251,0.000000,0.000000
5639,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.652217,0.645304,0.667783,0.674696,0.000000,0.816353,0.030945,794,946691170.133239,0.193136,0.054798,-10.135722,39.918515,40.057663,-0.139150,29.569689,29.708837,0.219073,-21.259499,0.119004,1.010480,-1.287957,-0.396078,-6.866853,0.616158,0.097703,0.000000,0.000000,0.000000,0.000000,0.011240,0.003456,0.000000,0.000000
5640,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.649370,0.647363,0.670630,0.672637,0.000000,0.816353,0.030945,794,946691170.138244,-1.263036,0.514642,-10.595566,51.759697,51.912499,-0.152801,-0.765709,-0.612908,0.244835,-36.030457,0.119004,1.010480,-1.333146,-0.114990,-7.047185,0.616158,0.101789,0.000000,0.000000,0.000000,0.000000,0.011634,0.001003,0.000000,0.000000
5641,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.647956,0.649398,0.672044,0.670602,0.000000,0.816353,0.030945,794,946691170.143249,0.652980,-0.328405,-10.135722,42.176887,42.320549,-0.143663,0.027772,0.171435,0.221341,5.108493,0.119004,1.010480,-1.297516,0.082589,-7.021617,0.616158,0.105875,0.000000,0.000000,0.000000,0.000000,0.011323,-0.000721,0.000000,0.000000
5642,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.648086,0.652673,0.671914,0.667327,-0.311107,0.777768,0.032349,795,946691170.148406,0.806261,-0.175124,-9.982441,36.622519,36.760202,-0.137684,29.874876,30.012559,0.194368,-9.418317,-0.038248,1.006400,-1.102441,0.262849,-7.070188,0.614553,0.109886,0.000000,0.000000,0.000000,0.000000,0.009621,-0.002294,0.000000,-0.000000
5643,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.645620,0.655202,0.674380,0.664798,-0.311107,0.777768,0.032349,795,946691170.153411,-0.879833,0.667923,-10.289003,52.370067,52.522677,-0.152610,6.497696,6.650306,0.212234,-35.969419,-0.038248,1.006400,-1.098813,0.548975,-7.250214,0.612996,0.113778,0.000000,0.000000,0.000000,0.000000,0.009589,-0.004791,0.000000,-0.000000
5644,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.643340,0.656690,0.676660,0.663310,-0.311107,0.777768,0.032349,795,946691170.158325,-0.419989,-0.328405,-10.289003,47.670217,47.810601,-0.140384,-7.235634,-7.095249,0.217860,-1.971801,-0.038248,1.006400,-1.144204,0.764867,-7.259904,0.611468,0.117600,0.000000,0.000000,0.000000,0.000000,0.009985,-0.006675,0.000000,-0.000000
5645,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.643539,0.659072,0.676461,0.660928,-0.311107,0.777768,0.032349,795,946691170.163269,1.036183,-0.711608,-9.829160,32.655111,32.771778,-0.116667,19.681692,19.798359,0.184792,10.968048,-0.038248,1.006400,-0.996295,0.889946,-7.205677,0.609929,0.121446,0.000000,0.000000,0.000000,0.000000,0.008694,-0.007766,0.000000,-0.000000
5646,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.642659,0.661788,0.677341,0.658212,-0.311107,0.777768,0.032349,795,946691170.168273,-0.419989,0.438001,-10.059082,39.002959,39.126213,-0.123254,23.404952,23.528206,0.191863,-31.757867,-0.038248,1.006400,-0.891153,1.095992,-7.364591,0.608373,0.125338,0.000000,0.000000,0.000000,0.000000,0.007777,-0.009564,0.000000,-0.000000
5647,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.640057,0.663477,0.679943,0.656523,-0.311107,0.777768,0.032349,795,946691170.173278,-1.109755,0.054798,-10.518926,50.538958,50.657294,-0.118335,-2.779931,-2.661596,0.215808,-17.719352,-0.038248,1.006400,-0.943447,1.341869,-7.453277,0.606816,0.129230,0.000000,0.000000,0.000000,0.000000,0.008233,-0.011710,0.000000,-0.000000
5648,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.639457,0.665048,0.680544,0.654952,-0.311107,0.777768,0.032349,795,946691170.178253,0.729620,-0.788249,-10.059082,33.692740,33.783038,-0.090300,3.934141,4.024441,0.192064,14.874417,-0.038248,1.006400,-0.887843,1.466269,-7.379275,0.605268,0.133100,0.000000,0.000000,0.000000,0.000000,0.007748,-0.012796,0.000000,-0.000000
5649,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.639394,0.667411,0.680606,0.652589,-0.303948,0.759869,0.033111,796,946691170.183288,0.039855,0.208079,-10.135722,28.138372,28.226649,-0.088276,24.930877,25.019154,0.187438,-22.541276,-0.038248,1.006400,-0.756054,1.605236,-7.492769,0.603737,0.136926,0.000000,0.000000,0.000000,0.000000,0.006598,-0.014008,0.000000,-0.000000
5650,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.636737,0.668995,0.683264,0.651005,-0.304358,0.760896,0.033111,796,946691170.188385,-1.263036,0.821204,-10.442285,43.763847,43.864609,-0.100764,-3.085116,-2.984352,0.216102,-23.090609,-0.033998,1.007760,-0.817530,1.848267,-7.610462,0.602186,0.140804,0.000000,0.000000,0.000000,0.000000,0.007134,-0.016129,0.000000,-0.000000
5651,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.635415,0.669780,0.684586,0.650220,-0.304358,0.760896,0.033111,796,946691170.193420,-0.113427,-0.558327,-10.135722,31.373334,31.449945,-0.076612,-6.198004,-6.121392,0.215125,15.484787,-0.033998,1.007760,-0.848299,1.968996,-7.532496,0.600654,0.144635,0.000000,0.000000,0.000000,0.000000,0.007403,-0.017183,0.000000,-0.000000
5652,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.635997,0.671733,0.684003,0.648267,-0.304358,0.760896,0.033111,796,946691170.198333,0.652980,-0.175124,-9.829160,20.508745,20.570891,-0.062145,23.038729,23.100875,0.193891,2.544939,-0.033998,1.007760,-0.702983,2.047524,-7.519992,0.599158,0.148373,0.000000,0.000000,0.000000,0.000000,0.006135,-0.017868,0.000000,-0.000000
5653,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.634165,0.673188,0.685835,0.646812,-0.304358,0.760896,0.033111,796,946691170.203277,-0.956473,1.051126,-10.135722,32.533039,32.612556,-0.079517,2.774438,2.853955,0.215890,-30.109865,-0.033998,1.007760,-0.724604,2.235822,-7.668855,0.597654,0.152135,0.000000,0.000000,0.000000,0.000000,0.006323,-0.019511,0.000000,-0.000000
5654,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.632136,0.673371,0.687864,0.646629,-0.304358,0.760896,0.033111,796,946691170.208312,-0.879833,-0.098483,-10.212363,29.359111,29.424886,-0.065774,-14.804224,-14.738451,0.235190,6.512345,-0.033998,1.007760,-0.830393,2.362568,-7.636065,0.596121,0.155966,0.000000,0.000000,0.000000,0.000000,0.007247,-0.020617,0.000000,-0.000000
5655,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.632542,0.673956,0.687458,0.646044,-0.316905,0.792263,0.031800,797,946691170.213256,0.576339,-0.405046,-9.752520,9.094821,9.138197,-0.043376,5.521104,5.564480,0.215599,17.926267,-0.033998,1.007760,-0.773643,2.372855,-7.547438,0.594554,0.159883,0.000000,0.000000,0.000000,0.000000,0.006751,-0.020707,0.000000,-0.000000
5656,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.632019,0.675425,0.687981,0.644575,-0.316905,0.792263,0.031800,797,946691170.218292,-0.573270,1.281048,-9.982441,15.564745,15.630871,-0.066127,14.737694,14.803821,0.227703,-29.743644,-0.033998,1.007760,-0.719425,2.487013,-7.697226,0.592958,0.163873,0.000000,0.000000,0.000000,0.000000,0.006278,-0.021703,0.000000,-0.000000
5657,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.629763,0.675415,0.690237,0.644585,-0.316905,0.792263,0.031800,797,946691170.223266,-1.492958,0.897845,-10.365644,22.339855,22.416989,-0.077134,-14.987334,-14.910201,0.262337,1.019013,-0.033998,1.007760,-0.849231,2.615662,-7.692157,0.591382,0.167814,0.000000,0.000000,0.000000,0.000000,0.007411,-0.022826,0.000000,-0.000000
5658,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.629856,0.674839,0.690144,0.645161,-0.318509,0.796273,0.031800,797,946691170.228393,0.116495,-0.251765,-9.982441,-1.769769,-1.711599,-0.058169,-7.357707,-7.299538,0.255050,15.789972,0.080749,1.012860,-0.876910,2.577346,-7.611203,0.589749,0.171896,0.000000,0.000000,0.000000,0.000000,0.007652,-0.022492,0.000000,0.000000
5659,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.630133,0.675844,0.689867,0.644157,-0.318509,0.796273,0.031800,797,946691170.233428,0.116495,1.204407,-9.829160,1.831416,1.910176,-0.078760,12.662435,12.741196,0.248059,-20.038758,0.080749,1.012860,-0.803513,2.619039,-7.712099,0.588145,0.175905,0.000000,0.000000,0.000000,0.000000,0.007012,-0.022855,0.000000,0.000000
5660,11,0.500000,0.000000,0.000000,1.133918,0.660000,0.627804,0.675824,0.692196,0.644176,-0.318509,0.796273,0.031800,797,946691170.238342,-1.492958,1.740891,-10.135722,16.358227,16.469965,-0.111738,-15.963927,-15.852188,0.283143,-13.019501,0.080749,1.012860,-0.938008,2.751349,-7.776077,0.586580,0.179818,0.000000,0.000000,0.000000,0.000000,0.008186,-0.024010,0.000000,0.000000
